PSU,CASEID,CASENO,STRATIF,VERSION,VEHNO,PASINTEG,OPENLF,OPENRF,OPENLR,OPENRR,OPENTG,FAILLF,FAILRF,FAILLR,FAILRR,FAILTG,GLIMPWS,GLIMPLF,GLIMPRF,GLIMPLR,GLIMPRR,GLIMPBL,GLIMPRUF,GLIMPOTH,GLOCCWS,GLOCCLF,GLOCCRF,GLOCCLR,GLOCCRR,GLOCCBL,GLOCCRUF,GLOCCOTH,GLTYPWS,GLTYPLF,GLTYPRF,GLTYPLR,GLTYPRR,GLTYPBL,GLTYPRUF,GLTYPOTH,GLPREWS,GLPRELF,GLPRERF,GLPRELR,GLPRERR,GLPREBL,GLPRERUF,GLPREOTH,INLOC1,INCOMP1,INMAG1,CDRIR1,INLOC2,INCOMP2,INMAG2,CDRIR2,INLOC3,INCOMP3,INMAG3,CDRIR3,INLOC4,INCOMP4,INMAG4,CDRIR4,INLOC5,INCOMP5,INMAG5,CDRIR5,INLOC6,INCOMP6,INMAG6,CDRIR6,INLOC7,INCOMP7,INMAG7,CDRIR7,INLOC8,INCOMP8,INMAG8,CDRIR8,INLOC9,INCOMP9,INMAG9,CDRIR9,INLOC10,INCOMP10,INMAG10,CDRIR10,COLUMTYP,COLMOVE,COLVERT,COLLAT,COLLONG,RIMDEF,RDEFLOC,ODOMETER,PANELDAM,BOLSTDEF,GLOVOPEN,NATWGT,PSUWGT
1,1E,1,E,2,1,6,1,3,1,1,0,0,0,0,0,0,2,0,6,0,0,0,8,0,0,0,U,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,2,0,0,0,0,0,13,10,3,3,13,4,3,2,13,27,3,3,13,6,1,3,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,64,0,8,0,711.199,8.9
1,1E,1,E,2,2,0,3,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,8,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11,10,1,3,21,7,1,3,21,28,1,3,11,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0,0,0,1,5,58,1,8,0,711.199,8.9
1,2G,2,G,2,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,6,0,8,0,1997.75,25
1,3C,3,C,2,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,47,0,8,0,196.5786,2.46
1,4D,4,D,2,1,0,1,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,8,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11,2,2,2,12,5,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,98,0,0,0,5,5,37,1,8,0,319.64,4
1,5A,5,A,2,1,6,3,3,1,1,1,0,0,0,0,0,2,0,0,0,6,0,8,0,2,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,2,0,0,0,13,5,4,2,12,5,4,2,11,5,4,2,12,3,3,2,11,2,3,2,13,4,2,2,11,1,2,1,13,12,1,1,,,,,,,,,1,98,3,-3,-2,6,9,42,1,8,0,99.8875,1.25
1,6E,6,E,2,1,6,3,1,1,1,1,0,0,0,0,0,2,0,0,0,0,0,8,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,98,25,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,0,0,0,0,23,0,8,0,271.694,3.4
1,6E,6,E,2,2,0,3,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11,2,1,2,11,27,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,0,0,0,0,0,140,1,8,0,271.694,3.4
1,7D,7,D,2,1,0,1,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,8,8,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,13,5,3,2,13,6,1,2,13,27,1,3,11,1,1,3,12,17,1,3,,,,,,,,,,,,,,,,,,,,,1,1,-1,-1,1,5,5,72,1,8,0,79.91,1
1,8G,8,G,2,1,6,3,1,0,0,0,0,0,0,0,0,2,6,0,8,8,0,8,8,0,U,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,2,0,0,0,0,0,0,11,15,2,1,11,14,2,1,11,6,2,1,11,13,2,1,12,15,1,1,11,12,1,1,,,,,,,,,,,,,,,,,1,98,0,0,0,0,0,65,1,8,0,958.92,12
1,9E,9,E,2,1,0,1,3,0,0,0,0,0,0,0,0,2,0,0,8,8,0,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,13,10,3,3,13,5,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,98,0,0,0,0,0,57,1,8,0,271.694,3.4
1,9E,9,E,2,2,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,U,U,U,U,0,0,59,0,8,0,271.694,3.4
1,10H,10,H,2,1,6,1,3,1,3,0,0,0,0,0,0,2,0,6,0,6,0,8,0,0,0,0,0,0,0,0,0,1,0,2,0,2,0,0,0,1,0,2,0,2,0,0,0,13,7,2,3,13,10,2,3,13,27,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,22,0,8,0,1358.47,17
1,12E,12,E,2,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,8,8,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,6,0,8,0,271.694,3.4
1,12E,12,E,2,2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,8,8,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,96,96,96,96,0,0,48,0,8,8,271.694,3.4
1,14C,14,C,2,1,0,1,3,0,0,1,0,0,0,0,0,2,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,13,5,3,2,13,19,2,2,12,19,2,2,13,4,2,2,12,5,2,2,11,5,2,2,12,3,1,2,,,,,,,,,,,,,1,2,-81,0,-81,6,5,98,1,8,1,79.91,1
1,15D,15,D,2,1,98,3,3,0,0,1,0,0,0,0,0,3,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,U,0,1,2,0,0,0,0,2,0,11,10,4,3,11,6,3,3,11,13,3,3,11,27,3,3,21,7,3,3,12,24,2,3,11,1,2,3,21,27,1,3,11,15,1,1,,,,,1,96,96,96,96,0,0,46,0,8,0,133.4497,1.67
1,16F,16,F,2,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,0,0,100,0,8,0,573.83371,7.181
1,16F,16,F,2,2,0,1,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,8,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11,5,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,129,1,8,0,573.83371,7.181
1,18D,18,D,2,1,98,3,3,1,3,1,0,0,0,0,0,2,6,6,6,0,0,8,0,2,U,U,0,0,0,0,0,1,2,2,2,0,0,0,0,1,2,2,2,0,0,0,0,13,5,3,2,12,5,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,6,5,63,1,8,1,79.91,1
1,19D,19,D,2,1,1,1,1,1,1,1,0,0,0,0,0,2,0,0,0,0,0,8,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,13,5,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,U,U,U,U,2,5,40,1,8,U,79.91,1
1,20E,20,E,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,8,8,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,96,96,96,96,0,0,U,0,8,U,647.271,8.1
1,21C,21,C,2,1,6,1,3,0,0,1,0,0,0,0,0,2,0,6,0,0,0,8,0,2,0,U,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,2,0,0,0,0,0,13,27,3,3,13,10,3,3,13,12,2,1,13,6,1,3,,,,,,,,,,,,,,,,,,,,,,,,,2,96,96,96,96,0,0,39,1,8,1,127.856,1.6
1,21C,21,C,2,2,0,1,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,8,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,13,5,3,2,13,4,2,2,13,14,2,2,13,31,2,2,13,10,1,3,12,3,1,2,,,,,,,,,,,,,,,,,2,1,0,0,0,0,0,17,1,0,0,127.856,1.6
1,22E,22,E,2,1,6,3,3,0,0,0,0,0,0,0,0,0,6,6,8,8,0,8,8,0,0,U,0,0,0,0,0,0,2,2,0,0,0,0,0,0,2,2,0,0,0,0,0,11,10,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,U,0,0,0,0,0,30,1,8,0,647.271,8.1
1,22E,22,E,2,2,0,3,1,0,0,0,0,0,0,0,0,2,0,0,8,8,0,8,8,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11,5,2,2,13,19,2,2,13,4,1,1,11,27,1,3,,,,,,,,,,,,,,,,,,,,,,,,,1,U,0,0,0,0,0,U,1,8,0,647.271,8.1
1,23F,23,F,2,1,0,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,5,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,99,1,8,0,863.028,10.8
1,23F,23,F,2,2,6,3,1,1,1,0,0,0,0,0,0,0,6,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,11,27,1,3,11,7,1,3,11,10,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,96,96,96,96,0,0,3,0,8,0,863.028,10.8
1,24G,24,G,2,2,6,1,1,0,0,1,0,0,0,0,0,0,0,0,6,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,96,96,96,96,0,0,1,0,8,0,2397.3,30
1,25C,25,C,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11,5,2,2,11,24,2,3,13,24,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,2,6,71,1,8,U,127.856,1.6
1,26E,26,E,2,1,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,13,5,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,17,1,8,U,1294.542,16.2
1,28C,28,C,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,8,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,1,5,108,0,8,0,127.856,1.6
1,28C,28,C,2,2,6,3,1,3,1,0,0,0,0,0,0,2,6,0,0,0,0,8,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,2,0,0,0,0,0,0,21,10,2,3,11,10,1,3,21,16,1,3,11,27,1,3,11,2,1,2,12,19,1,3,21,7,1,3,21,8,1,3,,,,,,,,,1,96,96,96,96,0,0,17,0,8,0,127.856,1.6
1,29F,29,F,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,19,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,96,96,96,96,0,0,100,0,8,0,783.118,9.8
1,30D,30,D,2,1,0,3,1,3,1,0,0,0,0,0,0,2,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11,6,1,3,11,7,1,3,11,10,1,3,11,27,1,3,,,,,,,,,,,,,,,,,,,,,,,,,2,96,96,96,96,0,0,64,1,8,0,159.82,2
1,30D,30,D,2,2,0,1,1,3,1,0,0,0,0,0,0,2,0,0,0,0,0,8,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11,27,2,3,13,19,1,3,12,26,1,3,23,24,1,2,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,1,6,102,1,8,0,159.82,2
1,31B,31,B,2,1,98,1,2,0,0,0,0,5,0,0,0,4,0,6,0,6,0,8,8,4,0,0,0,0,0,0,0,1,0,2,0,2,0,0,0,1,0,2,0,1,0,0,0,12,24,5,3,13,5,4,2,11,19,4,3,11,5,3,2,12,12,3,1,11,2,3,1,12,19,3,3,13,27,2,3,13,13,2,1,13,10,2,3,1,3,-2,-3,-2,5,6,61,1,8,0,79.91,1
1,32E,32,E,2,2,6,1,1,0,0,1,0,0,0,0,0,0,0,0,6,6,0,8,8,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,1,1,0,0,0,21,13,1,1,21,10,1,3,21,7,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,96,96,96,96,0,0,4,0,8,0,535.397,6.7
1,33C,33,C,2,1,98,1,2,0,0,0,0,2,0,0,0,2,0,6,0,0,0,8,8,2,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,2,0,0,0,0,0,13,19,3,2,13,5,3,2,11,19,3,2,13,27,2,3,11,2,2,2,13,4,2,2,11,1,2,1,11,5,1,2,23,7,1,2,,,,,1,2,3,0,-1,3,5,U,1,8,1,98.2893,1.23
1,34H,34,H,2,1,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,96,96,96,96,0,0,76,0,8,0,3036.58,38
1,36C,36,C,2,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11,19,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,10,0,8,0,98.2893,1.23
1,37E,37,E,2,1,0,1,1,0,0,0,0,0,0,0,0,2,0,0,8,8,0,8,8,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,0,0,2,1,6,32,1,8,1,535.397,6.7
1,38C,38,C,2,2,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,U,0,0,0,0,0,0,U,0,8,0,98.2893,1.23
1,39F,39,F,2,2,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,0,0,0,0,59,1,8,0,783.118,9.8
1,40E,40,E,2,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,67,0,8,0,535.397,6.7
1,40E,40,E,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,8,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,96,96,96,96,0,0,1,0,8,0,535.397,6.7
1,41F,41,F,2,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1,2,1,0,0,57,1,8,0,783.118,9.8
1,41F,41,F,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,19,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,96,96,96,96,0,0,42,0,8,0,783.118,9.8
1,42C,42,C,2,1,6,1,1,0,0,1,0,0,0,0,0,2,0,0,6,0,0,8,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,21,7,2,1,11,6,2,3,11,15,1,1,21,13,1,1,,,,,,,,,,,,,,,,,,,,,,,,,1,96,96,96,96,0,0,3,0,8,0,98.2893,1.23
1,43H,43,H,2,1,0,1,1,1,1,1,0,0,0,0,0,2,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11,6,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,65,0,8,0,3036.58,38
1,44G,44,G,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,60,0,8,0,2237.48,28
1,45E,45,E,2,1,6,3,1,0,1,1,0,0,0,0,0,2,6,0,0,0,0,8,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,4,0,0,0,0,0,0,11,27,3,3,11,6,1,3,11,10,1,3,11,17,1,1,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,0,0,0,21,0,8,0,535.397,6.7
1,46C,46,C,2,1,98,2,1,0,0,1,2,0,0,0,0,2,6,0,0,0,0,8,8,0,6,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,2,0,0,0,0,0,0,11,10,4,3,11,6,4,3,21,7,1,3,11,17,1,1,,,,,,,,,,,,,,,,,,,,,,,,,1,96,96,96,96,0,0,19,0,8,0,98.2893,1.23
1,46C,46,C,2,2,0,1,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,16,0,8,0,98.2893,1.23
1,47D,47,D,2,1,98,1,3,1,1,0,0,0,0,0,0,2,0,6,0,0,0,8,0,2,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,3,0,0,0,0,0,13,5,4,2,13,6,3,2,13,19,3,2,13,27,2,3,12,3,1,2,11,17,1,1,13,24,1,3,11,12,1,1,23,7,1,2,,,,,1,0,-3,4,0,3,6,107,1,8,0,159.82,2
1,49E,49,E,2,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,96,96,96,96,0,0,49,0,8,0,535.397,6.7
1,49E,49,E,2,2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,6,0,8,0,535.397,6.7
1,50C,50,C,2,1,0,3,1,0,1,1,0,0,0,0,0,2,0,0,0,0,0,8,0,0,0,0,1,0,0,0,0,1,0,0,3,0,0,0,0,1,0,0,1,0,0,0,0,21,19,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,0,0,2,1,72,1,8,0,98.2893,1.23
1,50C,50,C,2,2,98,1,1,1,1,0,0,0,0,0,0,2,4,0,0,0,0,8,0,3,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,2,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0,0,0,5,5,3,1,8,0,98.2893,1.23
1,51D,51,D,2,1,98,2,3,0,0,1,8,0,0,0,0,4,6,6,6,0,4,8,8,U,U,U,U,0,U,0,0,1,2,2,2,0,2,0,0,1,U,U,1,0,1,0,0,11,17,5,2,11,27,4,3,11,98,3,3,11,6,2,3,21,12,1,1,21,8,1,1,21,18,1,1,23,13,1,1,,,,,,,,,1,96,96,96,96,2,5,157,1,8,0,159.82,2
1,52G,52,G,2,1,5,3,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,U,0,1,0,0,0,0,0,2,0,11,27,4,3,11,10,4,3,11,6,3,3,11,2,2,3,11,13,1,3,21,7,1,3,,,,,,,,,,,,,,,,,2,96,96,96,96,0,0,2,0,8,0,2237.48,28
1,53E,53,E,2,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,31,0,8,0,535.397,6.7
1,55C,55,C,2,1,1,1,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,8,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12,5,1,2,11,24,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0,0,0,3,6,43,1,8,1,98.2893,1.23
1,56F,56,F,2,1,6,1,3,1,1,0,0,0,0,0,0,2,0,6,0,0,0,8,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,2,0,0,0,0,0,13,10,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,0,0,0,0,2,0,8,0,1174.677,14.7
1,56F,56,F,2,2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,8,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,112,0,8,0,1174.677,14.7
1,57G,57,G,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,28,0,8,0,3356.22,42
1,57G,57,G,2,2,0,1,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11,27,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,96,96,96,96,0,0,58,0,8,0,3356.22,42
1,58C,58,C,2,1,98,3,1,0,0,1,0,0,0,0,0,3,6,0,6,0,0,8,8,0,0,0,0,0,0,0,0,1,2,0,2,0,0,0,0,1,2,0,2,0,0,0,0,11,2,3,2,11,27,3,3,11,14,3,2,11,17,3,1,11,24,3,1,12,3,2,2,11,1,2,2,21,7,2,3,13,4,1,2,21,12,1,2,1,0,81,81,0,1,3,18,1,8,0,98.2893,1.23
1,59B,59,B,2,1,98,3,3,1,2,0,0,0,0,8,0,3,6,6,6,6,6,8,6,0,U,U,U,U,0,0,0,1,2,2,2,2,2,0,2,1,2,U,2,U,1,0,1,13,10,6,3,23,10,6,3,13,19,5,3,11,24,5,2,23,24,4,3,13,26,4,1,11,13,3,1,13,13,2,1,12,27,1,3,11,24,1,3,1,96,96,96,96,4,6,U,1,8,U,79.91,1
1,60A,60,A,2,1,11,1,3,1,3,0,0,0,0,0,0,2,0,6,0,6,6,8,8,1,0,0,0,0,0,0,0,1,0,2,0,2,2,0,0,1,0,2,0,2,1,0,0,23,10,6,3,13,7,5,3,23,8,5,3,13,10,5,3,23,13,3,3,11,19,3,2,23,12,3,3,22,24,2,1,23,24,2,1,13,4,2,2,2,96,96,96,96,4,5,55,1,8,0,79.91,1
1,60A,60,A,2,2,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,U,U,U,U,0,0,56,0,8,0,79.91,1
1,60A,60,A,2,3,6,1,3,1,3,0,0,0,0,0,0,2,0,0,6,0,0,8,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,1,0,0,2,0,0,0,0,13,19,4,2,11,5,1,2,11,1,1,2,11,2,1,2,12,3,1,2,13,4,1,2,,,,,,,,,,,,,,,,,2,1,0,0,1,1,6,14,1,8,0,79.91,1
1,61C,61,C,2,1,6,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,U,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,13,19,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,96,96,96,96,0,0,17,0,8,0,79.91,1
