PSU,CASEID,CASENO,STRATIF,VERSION,VEHNO,PASINTEG,OPENLF,OPENRF,OPENLR,OPENRR,OPENTG,FAILLF,FAILRF,FAILLR,FAILRR,FAILTG,GLIMPWS,GLIMPLF,GLIMPRF,GLIMPLR,GLIMPRR,GLIMPBL,GLIMPRUF,GLIMPOTH,GLOCCWS,GLOCCLF,GLOCCRF,GLOCCLR,GLOCCRR,GLOCCBL,GLOCCRUF,GLOCCOTH,GLTYPWS,GLTYPLF,GLTYPRF,GLTYPLR,GLTYPRR,GLTYPBL,GLTYPRUF,GLTYPOTH,GLPREWS,GLPRELF,GLPRERF,GLPRELR,GLPRERR,GLPREBL,GLPRERUF,GLPREOTH,INLOC1,INCOMP1,INMAG1,CDRIR1,INLOC2,INCOMP2,INMAG2,CDRIR2,INLOC3,INCOMP3,INMAG3,CDRIR3,INLOC4,INCOMP4,INMAG4,CDRIR4,INLOC5,INCOMP5,INMAG5,CDRIR5,INLOC6,INCOMP6,INMAG6,CDRIR6,INLOC7,INCOMP7,INMAG7,CDRIR7,INLOC8,INCOMP8,INMAG8,CDRIR8,INLOC9,INCOMP9,INMAG9,CDRIR9,INLOC10,INCOMP10,INMAG10,CDRIR10,COLUMTYP,COLMOVE,COLVERT,COLLAT,COLLONG,RIMDEF,RDEFLOC,ODOMETER,PANELDAM,BOLSTDEF,GLOVOPEN,NATWGT,PSUWGT
1,9C,9,C,1,1,0,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,82,0,0,81,4,9,23,1,8,0,79.91,1
1,10D,10,D,1,1,98,3,3,0,1,1,0,0,0,0,0,3,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,2,0,0,1,2,0,0,0,2,0,0,11,5,4,2,11,2,4,2,11,6,3,2,12,3,2,2,,,,,,,,,,,,,,,,,,,,,,,,,1,97,5,-2,0,1,6,38,1,8,0,98.2893,1.23
1,11F,11,F,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,-82,0,2,1,5,153,0,8,0,327.631,4.1
1,12C,12,C,1,2,0,1,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0,0,1,0,0,35,0,8,0,79.91,1
1,13D,13,D,1,1,6,3,3,1,3,2,0,0,0,0,2,2,0,6,0,0,0,8,0,0,0,U,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,2,0,0,0,0,0,23,7,6,3,13,19,5,2,23,10,4,3,13,10,4,3,12,19,4,2,21,26,3,3,11,19,2,2,23,13,2,2,,,,,,,,,1,U,0,0,0,0,0,88,0,8,1,98.2893,1.23
1,14E,14,E,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,U,0,0,0,0,0,31,0,8,0,255.712,3.2
1,15F,15,F,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,0,0,2,5,13,0,8,0,327.631,4.1
1,15F,15,F,1,2,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,19,2,2,22,19,2,2,23,19,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,110,0,8,0,327.631,4.1
1,16G,16,G,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,0,0,0,0,39,0,8,0,879.01,11
1,17H,17,H,1,1,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,121,0,8,0,1358.47,17
1,18C,18,C,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,8,8,0,8,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,1,5,5,1,8,1,79.91,1
1,18C,18,C,1,2,0,1,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,8,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,U,0,0,0,0,0,37,1,8,0,79.91,1
1,19F,19,F,1,1,98,1,3,0,0,1,0,0,0,0,0,5,0,6,0,6,0,8,8,0,0,0,0,0,0,0,0,1,0,2,0,2,0,0,0,1,0,2,0,2,0,0,0,13,4,5,2,13,6,4,2,13,10,4,3,23,12,4,1,23,11,3,3,23,8,3,3,13,12,2,1,,,,,,,,,,,,,1,0,0,0,0,0,0,30,0,8,0,327.631,4.1
1,20A,20,A,1,1,6,3,1,1,1,1,0,0,0,0,0,2,6,0,0,0,0,8,0,3,U,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,2,0,0,0,0,0,0,11,5,3,2,11,2,1,2,11,6,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,-81,-81,0,1,1,68,1,8,1,99.8875,1.25
1,20A,20,A,1,2,98,3,2,0,0,2,0,2,0,0,2,4,0,6,6,6,6,0,0,0,0,U,U,U,0,0,0,1,0,2,2,2,2,0,0,1,0,2,2,2,1,0,0,23,7,6,3,13,10,5,3,23,11,5,3,13,13,4,3,23,13,3,3,13,6,3,3,11,26,3,3,,,,,,,,,,,,,1,U,0,0,0,0,0,42,1,8,8,99.8875,1.25
1,21E,21,E,1,1,6,3,1,3,1,1,0,0,0,0,0,2,6,0,6,0,0,8,0,0,U,0,0,0,0,0,0,1,2,0,2,0,0,0,0,1,2,0,2,0,0,0,0,11,10,4,3,11,7,3,3,21,10,3,3,21,13,1,3,11,13,1,3,,,,,,,,,,,,,,,,,,,,,1,U,0,0,0,0,0,97,0,8,1,319.64,4
1,21E,21,E,1,2,0,1,3,1,1,1,0,0,0,0,0,2,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,0,0,0,0,109,0,8,0,319.64,4
1,22G,22,G,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,0,0,0,0,7,0,8,0,1098.7625,13.75
1,22G,22,G,1,2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,26,0,0,0,1098.7625,13.75
1,23H,23,H,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,0,0,0,0,47,0,8,0,1698.0875,21.25
1,24F,24,F,1,2,6,3,1,0,0,1,0,0,0,0,0,2,6,0,0,0,0,8,0,0,U,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,2,0,0,0,0,0,0,11,10,3,3,11,11,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,U,0,0,0,0,0,79,0,8,0,327.631,4.1
1,25C,25,C,1,1,6,1,3,1,1,0,0,0,0,0,0,2,6,0,0,0,0,8,8,0,U,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,2,0,0,0,0,0,0,12,12,1,1,13,12,1,1,11,12,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,0,0,0,0,77,0,8,0,79.91,1
1,26C,26,C,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,86,0,8,0,79.91,1
1,26C,26,C,1,2,0,1,1,0,1,1,0,0,0,0,0,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,U,0,0,0,0,0,54,1,8,8,79.91,1
1,27G,27,G,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,59,0,8,0,879.01,11
1,28G,28,G,1,1,6,3,1,0,0,0,0,0,0,0,0,2,6,6,8,8,0,8,0,2,U,U,0,0,0,0,0,1,2,2,0,0,0,0,0,1,2,2,0,0,0,0,0,12,15,1,1,12,12,1,1,13,15,1,1,13,12,1,1,11,15,1,1,,,,,,,,,,,,,,,,,,,,,2,U,0,0,0,0,0,17,0,8,1,879.01,11
1,29H,29,H,1,1,6,1,1,1,1,0,0,0,0,0,0,0,0,6,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,U,U,U,U,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,U,U,U,U,U,U,U,U,U,U,U,1358.47,17
1,30C,30,C,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,8,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,U,0,0,0,8,5,26,0,8,0,79.91,1
1,30C,30,C,1,2,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,8,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,82,0,0,0,1,5,93,0,8,0,79.91,1
1,31D,31,D,1,1,6,3,1,3,1,1,0,0,0,0,0,2,6,0,6,6,0,8,6,U,U,0,U,U,0,0,0,1,2,0,2,2,0,0,2,1,2,0,2,2,0,0,1,21,7,6,3,11,10,5,3,21,10,5,3,11,19,4,3,11,13,4,3,22,7,3,3,12,19,2,3,12,10,2,3,22,10,1,3,11,2,1,2,1,U,82,6,-1,2,5,96,1,8,0,98.2893,1.23
1,32D,32,D,1,1,98,3,3,2,3,1,0,0,2,0,0,4,6,6,6,6,0,8,8,0,U,U,0,0,0,0,0,1,2,2,2,2,0,0,0,1,2,2,2,2,0,0,0,13,10,5,3,11,10,5,3,11,2,4,2,11,13,4,3,11,7,4,3,11,6,4,3,13,7,3,3,12,3,3,2,11,12,2,1,13,6,2,3,2,U,U,U,U,1,3,108,1,8,1,98.2893,1.23
1,33E,33,E,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,U,0,0,0,0,0,U,0,0,0,255.712,3.2
1,34G,34,G,1,2,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,17,0,8,0,879.01,11
1,35B,35,B,1,1,0,1,3,1,3,0,0,0,0,0,0,2,0,0,0,0,0,8,8,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11,19,1,2,11,17,1,2,12,19,1,2,12,17,1,2,13,19,1,2,,,,,,,,,,,,,,,,,,,,,1,1,81,81,81,4,8,41,1,8,0,79.91,1
1,36F,36,F,1,1,0,1,3,2,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,-2,0,0,1,1,83,0,8,0,327.631,4.1
1,36F,36,F,1,2,0,1,U,0,0,1,0,U,0,0,0,2,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,46,0,8,0,327.631,4.1
1,37H,37,H,1,4,0,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0,0,0,0,0,73,0,8,0,1358.47,17
1,38E,38,E,1,1,11,1,1,1,1,0,0,0,0,0,0,3,6,0,0,0,4,4,0,2,U,0,0,0,0,0,0,1,2,0,0,0,2,3,0,1,2,0,0,0,1,2,0,13,15,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,98,0,0,0,0,0,38,0,8,0,255.712,3.2
1,39C,39,C,1,2,6,3,1,1,1,0,0,0,0,0,0,2,6,0,0,0,0,8,0,0,U,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,2,0,0,0,0,0,0,11,17,1,2,11,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,98,0,0,-81,0,0,6,1,8,0,79.91,1
1,40E,40,E,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,0,0,34,1,8,0,255.712,3.2
1,40E,40,E,1,2,0,3,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,21,19,3,2,22,20,1,2,23,20,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,8,1,117,0,8,0,255.712,3.2
1,41G,41,G,1,1,0,1,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,0,0,0,0,6,0,8,0,879.01,11
1,42D,42,D,1,1,1,1,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,13,4,3,2,12,3,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0,0,0,0,0,105,0,8,1,79.91,1
1,42D,42,D,1,2,98,1,3,0,0,0,0,0,0,0,0,U,U,U,8,8,U,8,8,U,U,U,0,0,U,0,0,U,U,U,0,0,U,0,0,1,2,2,0,0,U,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,U,U,8,U,79.91,1
1,43E,43,E,1,1,98,3,1,0,0,1,0,0,0,0,0,2,6,0,0,0,0,8,8,0,U,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,2,0,0,0,0,0,0,12,12,3,1,11,12,3,1,12,15,3,1,11,15,3,1,11,6,3,1,12,14,3,1,11,13,3,1,11,14,2,1,13,12,2,1,13,15,2,1,1,U,0,0,0,0,0,41,0,8,0,159.82,2
1,44E,44,E,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,0,0,95,1,8,0,159.82,2
1,44E,44,E,1,2,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,2,2,0,0,0,0,0,0,3,2,0,0,0,0,0,11,10,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,13,1,8,0,159.82,2
1,45F,45,F,1,1,6,1,3,0,0,0,0,0,0,0,0,0,0,6,0,0,0,8,8,0,0,U,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,1,5,143,0,8,0,327.631,4.1
1,46D,46,D,1,1,98,3,3,0,0,0,0,0,0,0,0,4,6,6,8,8,6,8,8,U,U,U,0,0,0,0,0,1,2,2,0,0,2,0,0,1,2,2,0,0,1,0,0,11,12,4,1,11,6,4,1,11,15,4,1,11,13,4,1,12,12,4,1,12,15,4,1,11,18,4,1,12,18,3,1,13,12,3,1,11,7,3,3,1,U,0,0,0,0,0,115,0,8,0,79.91,1
1,47E,47,E,1,1,0,1,1,3,3,1,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,10,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,0,0,124,1,8,0,159.82,2
1,47E,47,E,1,2,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,U,0,0,0,1,1,47,1,8,0,159.82,2
1,48G,48,G,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,33,0,8,0,879.01,11
1,49C,49,C,1,1,0,3,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11,6,2,1,11,13,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,U,0,0,0,0,0,63,0,8,0,79.91,1
1,50D,50,D,1,1,6,1,3,1,3,1,0,0,0,0,0,4,0,6,0,0,0,8,0,2,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,2,0,0,0,0,0,21,20,3,2,22,20,3,2,13,5,3,2,23,20,2,2,13,6,1,2,13,4,1,2,,,,,,,,,,,,,,,,,1,1,0,0,0,2,5,100,1,8,1,79.91,1
1,51D,51,D,1,1,98,1,3,0,0,0,0,0,0,0,0,2,6,6,8,8,4,8,8,U,0,0,0,0,0,0,0,1,2,2,0,0,2,0,0,1,2,2,0,0,1,0,0,11,5,3,2,11,7,3,3,11,14,3,2,11,15,2,1,11,6,2,1,11,13,2,1,11,2,2,2,11,12,2,1,12,12,1,1,11,1,1,2,1,98,0,0,-1,0,0,59,1,8,0,79.91,1
1,52H,52,H,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,98,0,0,0,0,0,U,0,8,8,1358.47,17
1,53E,53,E,1,1,2,2,1,0,0,1,2,0,0,0,0,2,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12,12,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,U,0,0,0,0,0,44,0,8,0,159.82,2
1,54E,54,E,1,1,0,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1,0,0,1,1,0,1,8,0,159.82,2
1,55E,55,E,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,8,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,U,0,0,0,0,0,18,0,8,0,159.82,2
1,55E,55,E,1,2,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,0,0,0,0,50,0,8,0,159.82,2
1,57C,57,C,1,1,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,0,0,32,1,8,0,79.91,1
