PSU,CASEID,CASENO,STRATIF,VERSION,VEHNO,ACCSEQ1,OBJCONT1,DOF1,GAD1,SHL1,SVL1,TDD1,EXTENT1,ACCSEQ2,OBJCONT2,DOF2,GAD2,SHL2,SVL2,TDD2,EXTENT2,DVL,DVC1,DVC2,DVC3,DVC4,DVC5,DVC6,DVD,SDVL,SDVC1,SDVC2,SDVC3,SDVC4,SDVC5,SDVC6,SDVD,DOCCDC,TOWRES,WHEELBAS,NATWGT,PSUWGT
9,131C,131,C,1,1,1,52,12,F,L,E,N,2,,,,,,,,,58,10,18,11,7,2,0,0,,,,,,,,,0,1,978,57.3531,10.85
9,132A,132,A,1,1,1,44,12,F,D,E,W,1,2,31,0,T,Y,H,O,4,57,0,0,0,0,0,0,0,,,,,,,,,0,1,937,13.90218,2.63
9,133C,133,C,1,1,1,2,11,F,L,E,W,3,,,,,,,,,70,27,18,12,7,1,0,0,,,,,,,,,0,1,1127,57.3531,10.85
9,134D,134,D,1,1,1,2,2,R,Y,A,W,3,3,57,12,L,D,E,S,1,66,0,2,8,11,7,2,-37,137,0,1,0,0,2,2,-14,0,1,943,88.85766,16.81
9,135F,135,F,1,2,1,1,12,L,Z,E,S,1,,,,,,,,,139,0,2,3,2,3,2,-32,,,,,,,,,0,1,1185,327.2034,61.9
9,136B,136,B,1,1,1,2,12,F,Y,A,W,4,3,63,U,9,9,9,9,U,70,52,37,28,17,6,0,0,,,,,,,,,0,1,1120,19.92822,3.77
9,136B,136,B,1,2,1,1,12,F,D,A,N,6,2,63,U,9,9,9,9,U,63,71,65,64,52,49,17,0,,,,,,,,,0,1,943,19.92822,3.77
9,138C,138,C,1,1,1,2,12,F,D,E,W,3,9,5,6,B,Y,E,W,2,78,5,9,15,14,9,7,0,77,2,5,9,6,4,4,0,1,1,1096,57.3531,10.85
9,138C,138,C,1,5,9,1,83,R,F,E,W,3,,,,,,,,,49,0,4,7,8,9,15,54,,,,,,,,,0,1,1056,57.3531,10.85
9,139C,139,C,1,1,1,2,3,R,D,A,W,4,,,,,,,,,149,0,16,22,12,0,1,7,,,,,,,,,0,1,984,57.3531,10.85
9,139C,139,C,1,2,1,1,72,F,D,E,W,2,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1295,57.3531,10.85
9,140D,140,D,1,1,2,51,12,F,R,E,W,5,,,,,,,,,63,0,8,18,28,42,40,0,,,,,,,,,0,1,937,88.85766,16.81
9,141C,141,C,1,1,1,2,9,L,Z,E,W,3,,,,,,,,,101,0,4,8,10,6,2,-25,,,,,,,,,0,1,1060,57.3531,10.85
9,143C,143,C,1,2,1,1,12,F,R,E,E,1,,,,,,,,,60,1,1,1,2,4,6,0,,,,,,,,,0,1,928,57.3531,10.85
9,144C,144,C,1,2,1,1,1,F,R,E,E,3,,,,,,,,,59,2,1,0,0,1,4,0,,,,,,,,,0,1,991,57.3531,10.85
9,147A,147,A,1,1,3,51,2,R,Z,A,W,3,6,31,U,9,9,9,9,U,,,,,,,,,,,,,,,,,0,1,1310,13.90218,2.63
9,148C,148,C,1,1,1,2,3,R,Y,E,W,4,2,31,0,L,D,A,O,1,,,,,,,,,,,,,,,,,0,1,1079,57.3531,10.85
9,148C,148,C,1,2,1,1,72,F,D,E,W,3,,,,,,,,,63,0,8,13,20,29,31,0,,,,,,,,,0,1,1010,57.3531,10.85
9,151B,151,B,1,1,2,58,12,F,D,E,W,5,1,61,0,U,D,D,W,1,,,,,,,,,,,,,,,,,0,1,1082,19.92822,3.77
9,152C,152,C,1,1,1,2,1,F,R,E,W,2,2,2,3,R,B,E,E,1,61,0,0,0,1,5,12,0,,,,,,,,,0,1,1179,57.3531,10.85
9,152C,152,C,1,2,1,1,10,F,D,E,W,2,2,1,9,L,B,E,N,2,57,9,13,17,22,17,10,0,28,3,4,4,5,4,2,-60,0,1,970,57.3531,10.85
9,153C,153,C,1,2,1,1,3,R,Z,E,W,2,,,,,,,,,47,2,4,5,2,1,0,-50,,,,,,,,,0,1,942,57.3531,10.85
9,154H,154,H,1,2,1,1,9,L,F,E,N,3,,,,,,,,,30,0,1,0,10,12,12,70,,,,,,,,,0,0,1099,1384.932,262
9,155A,155,A,1,1,1,2,11,F,Y,E,W,2,2,3,12,F,R,E,E,1,63,21,14,11,8,5,7,0,,,,,,,,,0,1,1087,13.90218,2.63
9,155A,155,A,1,2,1,1,12,F,L,E,S,9,3,31,U,9,9,9,9,U,,,,,,,,,,,,,,,,,1,1,963,13.90218,2.63
9,155A,155,A,1,3,2,1,1,R,B,E,W,1,4,31,0,L,D,A,O,1,57,0,6,4,3,0,0,-46,,,,,,,,,0,0,945,13.90218,2.63
9,156C,156,C,1,1,1,2,9,L,F,E,E,3,,,,,,,,,36,10,16,14,15,16,17,92,,,,,,,,,0,1,1173,57.3531,10.85
9,158C,158,C,1,1,2,52,1,R,Y,A,W,4,1,62,2,R,Z,E,W,1,42,13,28,21,10,0,0,43,30,0,1,4,4,2,0,-28,0,1,913,91.87068,17.38
9,159C,159,C,1,1,1,2,3,R,Y,E,W,1,2,63,12,F,L,L,W,1,,,,,,,,,,,,,,,,,1,1,1056,91.87068,17.38
9,160D,160,D,1,1,1,2,10,F,D,E,W,1,,,,,,,,,67,8,9,9,9,9,10,0,,,,,,,,,0,1,1140,148.8009,28.15
9,160D,160,D,1,2,1,1,4,R,D,A,W,4,2,52,U,9,9,9,9,U,76,4,15,19,15,12,6,-4,,,,,,,,,0,1,919,148.8009,28.15
9,162B,162,B,1,1,4,51,3,R,Z,A,W,3,3,31,U,9,9,9,9,U,,,,,,,,,,,,,,,,,1,1,1250,27.17004,5.14
9,165A,165,A,1,1,1,2,6,B,D,E,W,3,,,,,,,,,71,28,27,28,27,23,6,0,,,,,,,,,0,1,1260,26.43,5
9,165A,165,A,1,2,1,1,12,F,D,E,W,2,,,,,,,,,64,7,6,8,9,11,13,0,,,,,,,,,0,1,965,26.43,5
9,166C,166,C,1,2,1,1,6,B,D,E,W,5,2,3,11,L,P,A,W,2,65,19,24,24,25,20,6,0,,,,,,,,,1,1,1003,91.87068,17.38
9,168C,168,C,1,1,1,2,12,F,D,E,W,1,,,,,,,,,71,13,8,5,3,0,0,0,,,,,,,,,0,1,1160,91.87068,17.38
9,168C,168,C,1,2,1,1,12,F,D,E,W,1,,,,,,,,,66,4,10,10,11,5,1,0,,,,,,,,,0,1,1108,91.87068,17.38
9,169C,169,C,1,1,3,42,12,F,C,E,N,1,2,41,12,F,L,A,S,7,61,0,1,5,7,1,0,0,,,,,,,,,0,1,942,91.87068,17.38
9,173D,173,D,1,1,2,51,12,F,L,E,N,4,,,,,,,,,59,39,19,13,8,1,0,0,,,,,,,,,0,1,943,148.8009,28.15
9,175C,175,C,1,2,1,1,12,F,L,E,E,2,,,,,,,,,66,16,8,4,2,0,0,0,,,,,,,,,0,1,1081,91.87068,17.38
9,176F,176,F,1,2,1,1,6,B,R,E,N,5,2,54,12,F,L,E,E,1,66,2,5,10,16,23,32,0,66,11,8,6,6,6,7,0,0,1,1167,568.245,107.5
9,178E,178,E,1,1,1,2,12,F,R,E,E,4,,,,,,,,,58,1,1,1,1,1,6,0,,,,,,,,,0,1,978,355.2192,67.2
9,179C,179,C,1,1,1,3,12,F,Y,E,W,2,2,2,5,R,F,E,W,2,60,12,12,18,12,5,0,0,59,0,4,7,12,6,6,61,0,1,1005,91.87068,17.38
9,179C,179,C,1,3,1,1,U,9,9,9,9,U,,,,,,,,,,,,,,,,,,,,,,,,,0,U,1120,91.87068,17.38
9,180D,180,D,1,1,1,2,9,L,Z,A,W,2,,,,,,,,,74,0,0,7,6,0,0,-64,,,,,,,,,0,1,1081,148.8009,28.15
9,181A,181,A,1,1,1,2,9,L,P,A,W,4,2,63,3,R,B,W,N,1,58,0,16,16,17,15,0,-9,,,,,,,,,0,1,945,26.43,5
9,181A,181,A,1,2,1,1,12,F,D,E,W,2,3,63,2,R,D,W,W,1,54,12,6,5,5,5,14,0,,,,,,,,,0,1,835,26.43,5
9,182C,182,C,1,2,1,1,U,9,9,9,9,U,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1055,91.87068,17.38
9,183C,183,C,1,1,1,3,12,F,D,E,W,2,2,2,6,B,D,E,W,1,64,7,10,16,16,13,15,0,62,1,3,9,10,9,10,0,0,1,1030,91.87068,17.38
9,183C,183,C,1,2,2,1,12,F,D,E,W,1,,,,,,,,,,,,,,,,,,,,,,,,,0,1,966,91.87068,17.38
9,184C,184,C,1,1,1,56,U,9,9,9,9,U,2,2,U,9,9,9,9,U,,,,,,,,,,,,,,,,,0,1,1034,91.87068,17.38
9,184C,184,C,1,2,2,1,12,L,Z,E,S,1,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1083,91.87068,17.38
9,185D,185,D,1,1,1,2,2,R,Y,E,W,3,,,,,,,,,77,3,12,14,13,4,2,-4,,,,,,,,,0,1,921,148.8009,28.15
9,185D,185,D,1,2,1,1,12,F,Z,E,W,1,,,,,,,,,64,0,0,1,3,4,7,0,,,,,,,,,0,1,1049,148.8009,28.15
9,186A,186,A,1,1,3,2,U,9,9,9,9,U,4,50,12,F,L,E,E,8,,,,,,,,,,,,,,,,,0,1,1143,26.43,5
9,186A,186,A,1,2,3,1,0,R,P,A,W,4,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1034,26.43,5
9,187B,187,B,1,1,1,2,10,L,Y,A,W,5,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1081,27.17004,5.14
9,189G,189,G,1,2,1,1,6,L,Y,E,S,1,,,,,,,,,,,,,,,,,,,,,,,,,0,0,942,1717.95,325
9,189G,189,G,1,3,2,1,6,B,Z,E,W,2,,,,,,,,,57,2,2,3,6,6,6,0,,,,,,,,,0,0,945,1717.95,325
9,190C,190,C,1,1,1,2,12,F,D,E,W,2,,,,,,,,,59,6,7,6,5,6,5,0,,,,,,,,,0,1,999,91.87068,17.38
9,191D,191,D,1,2,1,1,10,L,D,E,W,4,,,,,,,,,136,10,21,24,19,17,12,10,,,,,,,,,0,1,944,148.8009,28.15
9,192C,192,C,1,1,1,71,12,F,R,E,E,6,,,,,,,,,65,0,0,0,0,0,1,0,,,,,,,,,0,1,1034,91.87068,17.38
9,197C,197,C,1,2,1,1,12,F,Z,E,W,1,2,1,3,R,B,E,W,1,61,6,2,2,2,3,6,0,38,0,0,1,2,3,0,-34,0,1,1060,57.3531,10.85
9,198C,198,C,1,2,1,1,6,B,Y,E,W,3,,,,,,,,,64,17,14,10,7,3,0,0,,,,,,,,,0,1,1003,57.3531,10.85
9,199G,199,G,1,2,1,1,U,9,9,9,9,U,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1120,930.336,176
9,200H,200,H,1,2,2,3,6,B,D,E,W,3,3,1,12,F,D,E,W,1,68,19,22,27,25,23,21,0,68,1,8,6,4,3,1,0,1,1,1143,1384.932,262
9,201C,201,C,1,1,1,2,12,F,Y,E,W,2,3,2,10,L,B,H,N,1,67,24,21,21,16,9,5,0,,,,,,,,,0,1,1081,57.3531,10.85
9,201C,201,C,1,2,1,1,6,B,D,E,W,3,2,3,2,F,D,E,W,2,58,0,2,4,5,7,10,0,57,9,6,8,11,9,6,0,0,1,799,57.3531,10.85
9,201C,201,C,1,3,2,2,10,F,Y,E,W,2,,,,,,,,,63,17,10,6,3,0,0,0,,,,,,,,,0,1,1049,57.3531,10.85
9,202D,202,D,1,3,1,1,10,F,Z,E,W,1,2,2,10,L,Y,M,N,1,56,1,0,1,1,3,6,0,74,1,1,2,5,5,2,16,0,1,945,88.85766,16.81
9,203B,203,B,1,1,1,2,12,F,D,E,W,5,,,,,,,,,66,31,26,24,22,21,18,0,,,,,,,,,0,1,940,19.92822,3.77
9,203B,203,B,1,2,1,1,12,F,L,E,W,4,,,,,,,,,42,52,43,17,12,5,0,0,,,,,,,,,0,1,1180,19.92822,3.77
9,204C,204,C,1,2,2,54,10,F,L,E,E,2,1,1,3,R,D,L,S,1,62,22,12,9,6,3,2,0,,,,,,,,,0,1,1091,57.3531,10.85
9,205C,205,C,1,1,1,2,6,B,Y,A,W,3,,,,,,,,,,,,,,,,,,,,,,,,,0,1,992,57.3531,10.85
9,205C,205,C,1,2,1,1,12,F,R,E,E,5,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1030,57.3531,10.85
9,206D,206,D,1,1,1,2,2,R,Y,E,W,3,,,,,,,,,106,1,6,12,14,9,0,19,,,,,,,,,0,1,973,88.85766,16.81
9,206D,206,D,1,2,1,1,11,F,D,E,W,1,,,,,,,,,,,,,,,,,,,,,,,,,0,1,991,88.85766,16.81
9,207E,207,E,1,1,1,2,11,L,D,E,S,9,2,3,1,F,L,E,E,1,,,,,,,,,,,,,,,,,0,1,992,237.87,45
9,208C,208,C,1,1,1,42,3,R,F,E,E,3,,,,,,,,,49,0,0,1,4,13,16,55,,,,,,,,,0,1,942,57.3531,10.85
9,210F,210,F,1,1,1,2,12,F,D,E,W,2,,,,,,,,,63,2,5,6,7,7,6,0,,,,,,,,,0,1,1049,327.2034,61.9
9,211C,211,C,1,1,2,31,0,T,D,D,O,1,1,2,12,F,L,E,E,1,,,,,,,,,,,,,,,,,0,1,1012,57.3531,10.85
9,212C,212,C,1,1,1,42,2,R,F,E,W,1,2,57,1,F,L,L,E,1,120,0,1,1,4,3,1,19,,,,,,,,,0,1,957,57.3531,10.85
9,216C,216,C,1,1,1,63,12,F,L,W,N,3,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1012,57.3531,10.85
9,218C,218,C,1,3,2,2,6,B,D,E,W,1,,,,,,,,,66,2,3,4,7,3,1,0,,,,,,,,,0,1,1108,57.3531,10.85
9,218C,218,C,1,5,4,4,6,B,Y,M,W,1,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1330,57.3531,10.85
9,219C,219,C,1,1,1,31,0,T,D,D,O,6,,,,,,,,,,,,,,,,,,,,,,,,,0,1,940,57.3531,10.85
9,220D,220,D,1,1,1,2,12,F,D,E,W,1,,,,,,,,,76,3,0,0,0,0,0,0,,,,,,,,,0,0,1315,88.85766,16.81
9,220D,220,D,1,2,1,1,6,B,D,E,W,1,,,,,,,,,68,9,10,13,13,12,14,0,,,,,,,,,0,1,1110,88.85766,16.81
9,223C,223,C,1,2,1,1,U,9,9,9,9,U,,,,,,,,,,,,,,,,,,,,,,,,,0,U,994,57.3531,10.85
9,224E,224,E,1,1,1,2,8,L,B,E,E,2,,,,,,,,,33,10,3,2,1,1,11,-48,,,,,,,,,0,1,945,237.87,45
9,226C,226,C,1,2,1,1,11,L,F,E,W,2,,,,,,,,,53,3,5,5,4,11,3,56,,,,,,,,,0,1,942,62.3748,11.8
9,229C,229,C,1,1,2,42,12,F,Z,E,W,4,1,60,0,U,F,D,U,1,61,0,7,17,31,33,35,0,,,,,,,,,0,1,1049,62.3748,11.8
9,234C,234,C,1,1,1,2,1,F,D,E,W,2,,,,,,,,,61,10,11,14,17,9,3,0,,,,,,,,,0,1,1034,95.04228,17.98
9,234C,234,C,1,2,1,1,11,F,D,E,W,3,,,,,,,,,59,22,12,11,10,8,7,0,,,,,,,,,0,1,799,95.04228,17.98
9,237B,237,B,1,1,1,2,9,L,P,A,W,4,,,,,,,,,80,2,24,27,9,12,6,-2,,,,,,,,,0,1,1083,27.17004,5.14
9,237B,237,B,1,2,1,1,12,F,D,E,W,1,,,,,,,,,63,5,6,6,6,6,8,0,,,,,,,,,0,1,1030,27.17004,5.14
9,241C,241,C,1,2,1,1,12,F,D,E,W,2,,,,,,,,,58,10,11,9,6,3,2,0,,,,,,,,,0,1,945,95.04228,17.98
9,244C,244,C,1,1,1,2,12,F,Y,E,W,3,,,,,,,,,62,25,20,13,7,2,0,0,,,,,,,,,0,1,978,95.04228,17.98
9,246A,246,A,1,1,1,2,U,9,9,9,9,U,2,3,U,9,9,9,9,U,,,,,,,,,,,,,,,,,0,1,1049,18.18384,3.44
9,246A,246,A,1,3,2,1,12,F,D,E,W,6,3,4,U,9,9,9,9,U,78,47,26,18,8,0,0,0,,,,,,,,,0,1,1276,18.18384,3.44
9,246A,246,A,1,4,3,3,0,T,D,D,W,5,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1160,18.18384,3.44
9,250D,250,D,1,1,1,2,12,F,D,E,W,1,,,,,,,,,61,5,5,6,8,12,12,0,,,,,,,,,0,1,1086,140.29044,26.54
9,251C,251,C,1,2,1,1,12,F,Y,A,W,4,,,,,,,,,60,28,20,13,8,2,0,0,,,,,,,,,0,1,1035,95.04228,17.98
9,252E,252,E,1,1,1,2,12,F,D,E,W,2,,,,,,,,,60,8,8,7,7,7,6,0,,,,,,,,,0,1,1024,355.2192,67.2
9,254C,254,C,1,1,1,2,U,9,9,9,9,U,,,,,,,,,,,,,,,,,,,,,,,,,0,U,1081,95.04228,17.98
9,256B,256,B,1,1,1,2,12,F,D,E,W,4,4,59,U,9,9,9,9,U,,,,,,,,,,,,,,,,,0,1,1234,27.17004,5.14
9,256B,256,B,1,2,1,1,6,B,D,E,W,7,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1049,27.17004,5.14
10,1D,1,D,1,2,1,1,U,9,9,9,9,U,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1143,76.44162,15.27
10,3F,3,F,1,1,1,2,12,F,D,E,W,1,,,,,,,,,79,1,1,1,1,2,2,0,,,,,,,,,0,1,1210,252.803,50.5
10,3F,3,F,1,2,1,1,6,B,D,E,W,1,,,,,,,,,72,1,1,0,1,1,2,0,,,,,,,,,0,0,1200,252.803,50.5
10,4E,4,E,1,1,1,2,1,F,D,H,W,6,,,,,,,,,61,0,4,4,7,9,0,0,,,,,,,,,0,1,942,199.7394,39.9
10,5G,5,G,1,1,1,2,11,L,B,E,S,1,,,,,,,,,31,0,0,0,1,0,0,-47,,,,,,,,,0,1,942,715.858,143
10,5G,5,G,1,2,1,1,U,9,9,9,9,U,,,,,,,,,,,,,,,,,,,,,,,,,0,0,994,715.858,143
10,6C,6,C,1,1,1,2,1,F,D,E,W,2,3,31,0,R,D,A,O,1,76,7,1,1,2,1,12,0,,,,,,,,,0,1,1380,49.3091,9.85
10,6C,6,C,1,2,1,1,10,L,D,A,W,3,4,31,2,R,B,A,W,4,136,3,0,11,5,4,0,-20,44,4,6,12,20,16,5,-46,1,1,945,49.3091,9.85
10,7C,7,C,1,1,1,2,12,F,Y,E,W,2,,,,,,,,,61,19,12,7,4,1,0,0,,,,,,,,,0,1,1179,49.3091,9.85
10,7C,7,C,1,2,1,1,6,B,Z,E,W,2,2,3,1,F,Y,E,W,3,76,0,0,0,1,3,7,23,76,12,1,0,1,3,7,0,1,1,1380,49.3091,9.85
10,7C,7,C,1,4,3,2,12,F,D,E,W,1,,,,,,,,,75,2,1,2,2,2,3,0,,,,,,,,,0,0,1159,49.3091,9.85
10,8D,8,D,1,1,1,2,2,R,Z,E,W,2,,,,,,,,,56,1,8,7,3,4,1,-45,,,,,,,,,0,1,944,76.44162,15.27
10,8D,8,D,1,2,1,1,1,F,R,E,W,1,,,,,,,,,61,0,0,0,0,0,1,0,,,,,,,,,0,0,1004,76.44162,15.27
10,9H,9,H,1,1,1,3,12,F,Z,E,W,1,2,2,6,B,Y,E,W,1,62,0,0,0,0,1,1,0,62,1,1,0,0,0,0,0,1,1,966,1051.26,210
10,9H,9,H,1,2,2,1,12,F,Z,E,W,1,,,,,,,,,70,2,1,2,3,3,2,0,,,,,,,,,0,1,1049,1051.26,210
10,9H,9,H,1,3,1,1,6,B,Y,L,W,1,3,1,6,B,Y,L,W,1,70,0,2,2,2,1,0,0,,,,,,,,,0,0,1120,1051.26,210
10,10F,10,F,1,1,2,54,11,F,D,E,W,1,3,3,10,L,B,E,W,2,60,5,2,0,2,1,2,0,29,6,5,4,3,0,0,-68,1,1,1004,252.803,50.5
10,11G,11,G,1,1,1,2,10,L,Z,A,W,2,,,,,,,,,111,0,2,5,4,2,0,-8,,,,,,,,,0,1,942,715.858,143
10,11G,11,G,1,2,1,1,1,F,Z,E,W,1,,,,,,,,,75,0,0,0,0,1,3,0,,,,,,,,,0,0,1310,715.858,143
10,12D,12,D,1,1,1,2,10,L,Y,E,W,3,,,,,,,,,104,0,3,11,18,6,0,7,,,,,,,,,0,1,899,76.44162,15.27
10,12D,12,D,1,2,1,1,1,F,Z,E,W,1,,,,,,,,,67,7,7,5,6,9,8,0,,,,,,,,,0,1,1080,76.44162,15.27
10,13E,13,E,1,1,1,2,1,F,D,E,W,2,,,,,,,,,57,18,14,10,7,3,2,0,,,,,,,,,0,1,943,199.7394,39.9
10,13E,13,E,1,2,1,1,11,F,L,E,E,9,,,,,,,,,18,16,19,6,3,1,0,-26,,,,,,,,,0,1,1056,199.7394,39.9
10,14G,14,G,1,1,1,64,1,F,R,E,E,5,,,,,,,,,67,0,1,1,1,2,17,0,,,,,,,,,0,1,1081,715.858,143
10,15C,15,C,1,1,1,42,12,F,L,E,E,2,,,,,,,,,63,12,8,3,1,0,0,0,,,,,,,,,0,1,1060,49.3091,9.85
10,16H,16,H,1,1,1,60,5,B,Y,E,W,4,,,,,,,,,60,20,15,9,4,0,0,0,,,,,,,,,0,1,945,1051.26,210
10,17C,17,C,1,3,2,1,12,F,D,E,W,2,4,56,11,L,F,E,W,3,75,6,1,0,0,1,3,0,18,0,1,4,9,13,15,35,1,1,1095,49.3091,9.85
10,18D,18,D,1,1,1,52,90,L,Y,A,W,6,,,,,,,,,39,11,48,43,39,37,14,13,,,,,,,,,0,1,1004,76.44162,15.27
10,19E,19,E,1,1,1,2,12,F,Y,E,W,1,,,,,,,,,61,12,9,5,1,0,0,0,,,,,,,,,0,1,1005,199.7394,39.9
10,20F,20,F,1,2,1,1,1,R,Z,A,W,3,2,3,10,L,F,E,W,3,97,0,3,6,9,12,3,-17,56,0,1,15,11,8,2,64,0,1,1055,252.803,50.5
10,21G,21,G,1,1,1,52,9,L,F,E,W,3,,,,,,,,,55,0,4,10,18,10,5,60,,,,,,,,,0,1,1042,715.858,143
10,22D,22,D,1,1,1,42,72,F,R,E,W,5,,,,,,,,,62,2,6,14,25,36,54,0,,,,,,,,,0,1,1004,76.44162,15.27
10,24D,24,D,1,1,1,2,U,9,9,9,9,U,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1143,76.44162,15.27
10,24D,24,D,1,2,2,3,6,B,D,E,W,5,1,1,U,9,9,9,9,U,59,35,36,35,31,27,28,0,,,,,,,,,0,1,943,76.44162,15.27
10,24D,24,D,1,3,2,2,12,F,D,E,W,1,,,,,,,,,75,10,6,9,10,1,0,0,,,,,,,,,0,1,1330,76.44162,15.27
10,25G,25,G,1,2,2,3,1,F,D,E,W,1,1,1,6,B,D,E,W,1,70,0,1,1,1,1,2,0,70,1,0,1,1,2,2,0,0,1,1143,715.858,143
10,25G,25,G,1,3,2,2,7,B,D,E,W,2,,,,,,,,,71,1,2,5,8,7,5,0,,,,,,,,,0,0,1120,715.858,143
10,26A,26,A,1,1,1,2,62,R,Y,E,W,4,2,3,9,L,D,E,W,1,95,3,19,24,18,10,4,8,135,0,0,0,0,0,0,21,0,1,1049,12.21464,2.44
10,26A,26,A,1,2,1,1,11,F,D,E,W,2,,,,,,,,,73,7,8,9,12,14,20,0,,,,,,,,,0,1,1160,12.21464,2.44
10,26A,26,A,1,3,2,1,9,L,Y,A,W,1,,,,,,,,,115,0,1,0,0,0,0,41,,,,,,,,,0,0,1190,12.21464,2.44
10,27C,27,C,1,1,1,2,11,F,D,E,W,2,,,,,,,,,77,6,5,5,3,10,17,0,,,,,,,,,0,1,1315,49.3091,9.85
10,27C,27,C,1,2,1,1,2,R,D,A,W,4,,,,,,,,,124,8,24,24,16,10,8,15,,,,,,,,,0,1,999,49.3091,9.85
10,28E,28,E,1,1,1,2,12,F,D,E,W,1,,,,,,,,,62,1,0,0,1,2,4,0,,,,,,,,,0,1,970,199.7394,39.9
10,29H,29,H,1,1,1,2,12,F,D,E,W,1,,,,,,,,,70,8,5,0,1,1,2,0,,,,,,,,,0,1,1081,1051.26,210
10,29H,29,H,1,2,1,1,6,B,D,E,W,1,,,,,,,,,72,0,1,1,0,1,2,0,,,,,,,,,0,0,1160,1051.26,210
10,30C,30,C,1,1,1,31,0,T,Y,D,O,3,,,,,,,,,,,,,,,,,,,,,,,,,0,1,937,49.3091,9.85
10,31G,31,G,1,2,1,1,12,F,R,E,S,5,2,1,1,R,B,E,S,1,57,0,0,0,0,0,1,0,13,2,2,1,1,1,1,-70,0,1,945,715.858,143
10,32A,32,A,1,1,1,2,12,F,D,E,W,1,,,,,,,,,65,6,6,9,10,9,11,0,,,,,,,,,0,1,1108,12.21464,2.44
10,32A,32,A,1,2,1,1,46,B,D,E,W,5,,,,,,,,,60,44,42,40,38,38,36,0,,,,,,,,,0,1,942,12.21464,2.44
10,33D,33,D,1,1,1,2,2,R,D,E,W,3,2,3,9,L,B,E,N,1,150,0,0,8,8,0,0,0,15,1,1,1,1,,,-92,0,1,1090,76.44162,15.27
10,33D,33,D,1,2,1,1,11,F,D,E,W,1,,,,,,,,,68,11,11,9,8,6,3,0,,,,,,,,,0,1,1110,76.44162,15.27
10,33D,33,D,1,3,2,1,12,F,L,L,N,1,,,,,,,,,60,2,1,1,0,0,1,0,,,,,,,,,0,0,973,76.44162,15.27
10,35C,35,C,1,1,1,3,U,9,9,9,9,U,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1081,49.3091,9.85
10,35C,35,C,1,2,2,3,11,F,Y,E,W,3,,,,,,,,,63,27,18,12,6,1,0,0,,,,,,,,,0,1,1060,49.3091,9.85
10,35C,35,C,1,3,2,2,1,F,D,E,W,3,1,1,12,L,P,E,S,1,58,27,21,14,10,9,11,0,,,,,,,,,0,1,962,49.3091,9.85
10,36F,36,F,1,1,1,2,2,R,Z,E,W,3,2,2,3,R,F,E,W,1,109,0,3,9,11,12,0,-25,53,0,0,0,0,0,0,51,1,1,1060,252.803,50.5
10,36F,36,F,1,2,1,1,11,F,D,E,W,1,2,1,3,R,Y,E,W,1,75,4,1,3,2,0,3,0,90,0,2,1,0,1,0,33,0,1,1168,252.803,50.5
10,36F,36,F,1,3,3,1,9,F,D,E,S,1,,,,,,,,,64,0,0,0,0,0,0,0,,,,,,,,,0,0,1049,252.803,50.5
10,37C,37,C,1,1,1,2,11,F,L,E,W,1,3,52,12,F,R,E,W,1,40,10,6,1,1,1,1,-20,40,1,2,3,4,4,4,26,0,1,1159,49.3091,9.85
10,37C,37,C,1,2,1,1,1,F,D,E,W,2,2,3,9,L,P,E,W,2,61,4,4,7,16,9,3,0,71,0,1,6,7,6,2,-4,0,1,1012,49.3091,9.85
10,37C,37,C,1,3,2,2,12,F,D,E,W,1,,,,,,,,,65,2,2,0,0,2,2,0,,,,,,,,,0,0,942,49.3091,9.85
10,38D,38,D,1,1,1,52,12,F,C,E,N,1,,,,,,,,,72,1,5,12,10,5,1,0,,,,,,,,,0,0,1160,76.44162,15.27
10,39E,39,E,1,1,1,77,2,R,F,E,N,3,2,77,12,F,D,E,W,1,48,0,0,2,4,14,10,61,60,11,11,10,9,6,5,0,1,1,1012,199.7394,39.9
10,40G,40,G,1,2,1,1,U,9,9,9,9,U,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1049,715.858,143
10,41H,41,H,1,1,1,2,12,F,Y,E,W,1,,,,,,,,,66,1,0,0,1,0,1,0,,,,,,,,,0,0,1080,1051.26,210
10,41H,41,H,1,2,1,1,6,B,Z,E,W,1,,,,,,,,,72,0,0,0,0,0,0,0,,,,,,,,,0,0,1143,1051.26,210
10,42C,42,C,1,1,1,2,U,9,9,9,9,U,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1330,49.3091,9.85
