PSU,CASEID,CASENO,STRATIF,RECNO,VERSION,PSUWGT,NATWGT,RATWGT,DRINKING,ALCTEST,VEHNO,OCUPANTS,DRPRES,MONDRIVE,MILEVEH,MILETOT,DRTRAIN,LASTRAIN,FREQDRIV,TYPEOP,BMCSREG,DRCLASS,ACCTYPE,AVOIDMAN,RELFACT,VIOCHAR1,VIOCHAR2,LSTATUS,LTYPCOMP,LREST,PREVSPD,PREVOTH,PREVDWI,PREVSUS,PREVACC,FEDAID,CLASTRAF,ROADFUNC,LANES,LANEWIDT,MEDIANT,MEDIANW,ACCESS,TRAFFLOW,SHOULDLT,SHOULDRT,ALIGNMNT,SLOPE,SUPELEV,CURVE,GRADE,PROFILE,SURTYPE,SURCOND,SPLIMIT,RESTRICT,TRAFCONT,TRCTLFCT,TRUCKSYS,ENVRF
26,274B,274,B,4,8,3.500,101.958,101.169,0,C,1,1,1,61,340,200,0,0,1,0,0,0,13,2,1,0,0,6,3,0,0,0,0,0,0,5,6,16,2,94,0,0,3,0,0,0,1,1,98,0,0,1,2,1,30,0,2,3,0,2
26,275C,275,C,4,8,8.500,247.613,244.045,0,C,1,1,1,1,1,2,0,0,4,0,0,0,7,1,37,98,98,U,U,U,U,U,U,U,U,5,5,6,2,90,0,0,3,0,5,5,2,2,0,279,-8,3,4,2,55,0,0,0,0,0
26,276D,276,D,4,8,25.000,728.275,722.084,1,B,1,1,1,61,300,100,0,0,1,0,0,0,1,8,1,2,0,5,3,0,0,0,0,1,0,4,4,4,2,110,0,0,3,0,5,5,3,3,2,76,-5,2,2,1,55,0,0,0,0,0
26,277C,277,C,4,8,10.500,305.875,301.468,0,C,1,2,1,6,1,5,0,0,1,0,0,0,1,1,4,0,0,5,3,0,0,0,0,0,0,5,5,6,2,87,0,0,3,0,0,3,3,3,8,199,13,2,2,1,55,0,0,0,0,0
26,278E,278,E,4,8,83.000,2417.873,2366.072,0,C,1,2,1,24,120,120,0,0,1,0,0,0,7,98,98,0,0,5,3,0,0,0,0,0,0,5,5,5,2,132,0,0,3,0,6,6,1,1,98,0,0,1,2,1,30,0,0,0,0,0
26,279C,279,C,4,8,10.500,305.875,301.468,0,C,1,1,1,U,U,U,U,U,U,0,0,0,2,3,1,1,4,1,2,0,0,0,0,0,0,5,4,6,2,100,0,0,3,0,1,4,3,3,6,214,0,1,2,1,55,0,93,4,0,0
26,280D,280,D,4,8,22.500,655.447,649.875,0,C,1,1,1,48,66,U,0,0,3,0,0,0,6,1,23,98,98,5,3,0,2,0,0,1,0,2,2,3,2,127,0,0,3,0,2,2,2,2,0,88,-4,2,2,1,55,0,0,0,0,0
26,281B,281,B,4,8,4.000,116.524,115.622,0,C,1,2,1,61,997,100,0,0,1,0,0,0,13,6,1,0,0,5,3,0,0,0,0,0,0,2,2,3,2,119,0,0,3,0,3,1,3,3,6,38,0,1,2,2,55,0,0,0,0,1
26,282C,282,C,4,8,10.500,305.875,301.468,1,13,1,1,1,61,U,U,0,0,4,0,0,0,7,3,1,1,2,5,3,1,1,0,0,0,1,5,5,6,2,108,0,0,3,0,5,0,2,2,0,340,4,3,2,2,55,0,41,6,0,0
26,283C,283,C,4,8,10.500,305.875,301.468,0,C,1,1,1,61,720,80,0,0,2,0,0,0,86,1,1,0,0,5,3,1,0,0,0,0,0,4,4,4,2,99,0,0,3,0,3,3,1,2,98,0,2,2,2,1,55,0,41,6,0,0
26,283C,283,C,4,8,10.500,305.875,301.468,0,C,2,1,1,U,U,U,0,0,1,0,0,0,87,1,1,5,0,5,3,0,1,0,0,0,0,5,4,6,2,98,0,0,3,0,1,6,1,2,98,0,6,2,2,1,55,0,20,6,0,0
26,284D,284,D,4,8,22.500,655.447,649.875,0,C,1,1,1,61,80,26,0,0,2,0,0,0,81,1,1,0,0,5,3,0,0,0,0,0,0,3,3,13,4,107,0,0,3,0,0,0,2,2,0,99,1,1,2,2,30,0,0,0,0,0
26,284D,284,D,4,8,22.500,655.447,649.875,0,C,2,1,1,30,50,U,1,2,1,0,0,0,80,1,9,0,0,5,3,0,0,0,0,0,0,5,8,16,2,165,0,0,3,0,0,0,1,1,98,0,0,1,2,2,0,0,0,0,0,0
26,285E,285,E,4,8,83.000,2417.873,2366.072,0,C,1,1,1,U,U,U,U,U,U,0,0,0,73,U,8,98,98,5,3,0,0,1,0,0,0,5,4,5,2,90,0,0,3,0,6,6,2,3,3,19,0,1,2,1,55,0,92,6,0,0
26,285E,285,E,4,8,83.000,2417.873,2366.072,0,C,2,1,1,61,350,20,1,3,5,0,0,0,72,2,23,0,0,5,3,0,0,0,0,0,0,5,4,5,2,90,0,0,3,0,6,6,2,3,3,20,0,1,2,1,55,0,0,0,0,0
26,286B,286,B,4,8,4.000,116.524,115.622,0,C,1,1,1,U,U,U,U,U,U,0,0,0,64,U,4,98,0,5,3,0,0,0,0,0,0,5,5,6,2,85,0,0,3,0,1,0,2,3,8,844,-4,2,2,2,30,0,41,6,0,0
26,286B,286,B,4,8,4.000,116.524,115.622,0,C,2,1,1,U,U,U,U,U,U,U,U,U,65,U,1,0,0,6,3,0,0,0,0,0,0,5,5,6,2,99,0,0,3,0,5,4,3,3,8,844,0,1,2,2,30,0,41,6,0,0
26,287C,287,C,4,8,10.500,305.875,301.468,1,9,1,2,1,24,100,150,0,0,1,0,0,0,7,7,4,98,2,5,3,0,0,0,0,0,0,5,4,5,2,106,0,0,3,0,3,4,1,2,98,0,5,3,2,2,55,0,93,6,0,0
26,288C,288,C,4,8,10.500,305.875,301.468,0,C,1,3,1,U,U,U,U,U,U,0,0,0,1,1,37,0,0,0,0,0,U,U,U,U,U,4,2,4,2,85,0,0,3,0,6,6,2,3,1,31,0,1,2,1,55,0,41,6,0,0
26,289D,289,D,4,8,22.500,655.447,649.875,0,C,1,3,1,36,14,200,1,2,5,0,0,0,2,U,4,0,0,6,3,0,1,1,0,0,2,5,4,3,2,100,0,0,3,0,6,6,2,3,9,195,5,2,2,2,55,0,41,6,0,22
26,290D,290,D,4,8,22.500,655.447,649.875,0,C,1,1,1,12,U,9,2,2,4,0,0,0,2,8,1,0,0,5,3,0,0,0,0,0,0,5,5,6,2,100,0,0,3,0,0,5,3,3,2,141,2,2,2,2,55,0,0,0,0,2
26,291B,291,B,4,8,4.000,116.524,115.622,0,C,1,1,1,36,400,400,1,2,2,0,0,0,7,9,4,0,0,5,3,0,0,1,0,0,1,5,5,6,2,90,0,0,3,0,5,6,2,3,9,504,3,2,2,1,55,0,0,0,0,0
26,292C,292,C,4,8,10.500,305.875,301.468,1,B,1,1,1,U,U,U,U,U,U,0,0,0,1,U,4,2,U,6,3,1,0,0,0,0,0,5,4,6,2,82,0,0,3,0,0,5,3,3,4,367,-4,2,2,1,55,0,93,6,0,0
26,293D,293,D,4,8,22.500,655.447,649.875,0,C,1,2,1,U,U,U,U,U,U,U,U,U,3,U,37,0,0,5,3,0,0,0,0,0,0,5,4,5,2,97,0,0,3,0,6,6,1,2,98,0,-3,4,2,1,55,5,93,6,0,26
26,294E,294,E,4,8,83.000,2417.873,2366.072,0,C,1,1,1,60,U,U,0,0,1,0,0,0,92,1,98,0,0,5,3,0,1,0,0,0,0,5,6,16,1,159,0,0,3,3,0,0,1,2,98,0,0,1,2,1,30,0,0,0,0,0
26,295C,295,C,4,8,10.500,305.875,301.468,0,C,1,2,1,61,430,250,0,0,3,0,0,0,83,1,1,7,0,5,3,0,0,0,0,0,0,2,3,13,5,119,4,6,3,1,1,2,1,2,98,0,2,2,2,1,55,0,1,3,0,0
26,295C,295,C,4,8,10.500,305.875,301.468,0,C,2,1,1,61,U,U,1,3,1,0,0,0,82,1,1,4,98,2,2,0,1,0,0,4,0,2,2,13,2,126,2,97,3,2,1,2,3,3,2,183,-2,2,2,1,55,0,1,3,0,0
26,296C,296,C,4,8,10.500,305.875,301.468,0,C,1,4,1,5,10,24,2,2,4,0,0,0,2,3,4,0,0,5,3,1,0,0,0,0,0,5,4,5,2,99,0,0,3,0,3,3,1,2,98,0,3,2,2,1,55,0,93,6,0,0
26,297B,297,B,4,8,4.000,116.524,115.622,0,C,1,2,1,61,997,182,0,0,2,0,0,0,30,1,1,0,0,5,3,0,1,0,0,0,0,2,3,3,2,118,0,0,3,0,2,2,1,2,98,0,4,2,2,2,45,0,0,0,0,0
26,297B,297,B,4,8,4.000,116.524,115.622,1,D,2,1,1,U,U,U,U,U,U,0,0,0,28,1,7,98,2,0,0,0,0,0,0,1,0,2,3,3,2,118,0,0,3,0,2,2,1,2,98,0,4,2,2,2,45,0,0,0,0,0
26,298D,298,D,4,8,22.500,655.447,649.875,0,C,1,2,1,61,50,50,1,4,1,0,0,0,89,1,1,0,0,5,3,1,0,0,0,0,0,3,6,15,2,96,0,0,3,0,0,0,1,2,98,0,0,1,2,1,30,0,20,6,0,0
26,298D,298,D,4,8,22.500,655.447,649.875,0,C,2,1,1,61,200,80,1,4,5,0,0,0,88,1,11,0,0,6,3,0,0,0,0,0,0,3,6,15,2,77,0,0,3,0,0,0,1,1,98,0,0,1,2,1,30,0,20,6,0,0
26,299C,299,C,4,8,10.500,305.875,301.468,0,C,1,1,1,61,U,U,U,U,U,4,1,2,83,8,1,0,0,6,3,1,0,0,0,0,0,5,5,16,2,149,0,0,3,0,6,6,1,2,98,0,3,2,2,1,30,0,0,0,0,5
26,299C,299,C,4,8,10.500,305.875,301.468,0,C,2,1,1,61,U,26,0,0,1,0,0,0,82,7,23,0,0,5,3,1,0,0,0,0,0,5,5,16,2,149,0,0,3,0,6,6,1,2,98,0,3,2,2,1,30,0,0,0,0,5
26,300D,300,D,4,8,22.500,655.447,649.875,0,C,1,2,1,U,U,U,U,U,U,U,U,U,23,1,1,0,0,6,3,0,0,0,0,0,0,1,1,11,2,120,4,22,1,1,6,2,1,1,98,0,0,1,1,1,55,0,21,6,1,0
26,300D,300,D,4,8,22.500,655.447,649.875,0,C,2,1,1,61,26,110,0,0,1,0,0,0,20,1,98,0,0,5,3,0,0,0,0,0,0,1,1,11,2,120,4,22,1,1,6,2,1,1,98,0,0,1,1,1,55,0,21,6,1,0
26,301E,301,E,4,8,83.000,2417.873,2366.072,0,C,1,1,1,61,400,52,1,4,2,0,0,0,13,1,1,0,0,5,3,1,1,1,0,0,1,5,5,6,2,120,0,0,3,0,3,3,1,2,98,0,0,1,2,1,35,0,0,0,0,0
26,302A,302,A,4,8,1.750,50.979,55.128,0,16,1,1,1,61,U,U,0,0,1,0,0,0,50,1,14,0,0,5,3,8,0,0,0,1,0,2,2,2,2,115,0,0,3,0,2,2,3,3,2,11,0,1,1,1,55,0,91,6,0,0
26,302A,302,A,4,8,1.750,50.979,55.128,0,C,2,2,1,61,997,U,0,0,2,3,U,3,51,9,1,0,0,5,3,0,0,1,0,0,1,2,2,2,2,115,0,0,3,0,2,0,2,3,2,11,0,1,1,1,55,0,0,0,0,0
26,303C,303,C,4,8,10.500,305.875,301.468,0,C,1,2,1,U,U,U,U,U,U,0,0,0,1,1,4,98,1,U,U,U,U,U,U,U,U,4,3,4,2,101,0,0,3,0,1,1,3,3,7,199,2,2,2,1,45,0,41,6,0,34
26,304D,304,D,4,8,22.500,655.447,649.875,0,C,1,1,1,U,U,U,U,U,U,0,0,0,1,1,98,1,98,5,3,0,0,0,2,1,0,4,3,4,2,115,0,0,3,0,1,1,2,3,4,54,-6,2,2,1,55,0,93,6,0,0
26,305C,305,C,4,8,10.500,305.875,301.468,0,C,1,2,1,61,250,100,1,4,3,0,0,0,21,1,1,0,0,5,3,0,0,0,0,0,0,3,6,14,2,120,0,0,3,0,0,0,1,2,98,0,6,2,2,1,30,0,2,3,0,0
26,305C,305,C,4,8,10.500,305.875,301.468,0,C,2,2,1,61,780,100,0,0,2,0,0,0,20,8,98,0,0,6,3,0,0,0,0,0,0,3,6,14,2,120,0,0,3,0,0,0,1,2,98,0,6,2,2,1,30,0,2,3,0,0
26,306D,306,D,4,8,22.500,655.447,649.875,0,C,1,1,1,61,U,U,U,U,U,0,0,0,29,1,1,0,0,5,3,0,0,0,0,0,1,4,3,4,2,98,0,0,3,0,0,0,1,2,98,0,0,1,2,1,30,0,0,0,0,0
26,306D,306,D,4,8,22.500,655.447,649.875,0,C,2,2,1,U,U,U,U,U,U,0,0,0,28,U,1,0,0,5,3,0,0,0,0,0,0,4,3,4,2,98,0,0,3,0,0,0,1,2,98,0,0,1,2,1,30,0,0,0,0,0
26,307E,307,E,4,8,83.000,2417.873,2366.072,0,C,1,1,1,61,1,U,0,0,2,0,0,0,69,2,1,0,0,5,3,0,0,0,0,0,1,4,3,4,2,103,0,0,3,0,1,2,3,3,4,199,8,2,2,1,40,0,0,0,0,0
26,307E,307,E,4,8,83.000,2417.873,2366.072,0,C,2,1,1,61,700,100,0,0,1,0,0,0,68,1,1,5,0,6,3,0,0,0,0,0,1,4,3,4,2,105,0,0,3,0,2,1,1,2,98,0,-4,2,2,1,40,0,0,0,0,0
26,308B,308,B,4,8,4.000,116.524,115.622,0,C,1,1,1,61,597,100,1,4,4,0,0,0,13,1,1,98,0,3,2,U,0,0,0,0,0,5,5,6,2,97,0,0,3,0,5,5,1,2,98,0,0,1,2,1,55,0,0,0,0,5
26,309C,309,C,4,8,10.500,305.875,301.468,0,C,1,2,1,24,135,997,2,2,4,1,2,1,98,98,4,98,0,6,3,0,0,0,0,0,0,2,3,2,4,116,0,0,3,0,2,2,1,2,98,0,-3,2,2,1,55,0,7,3,0,0
26,310B,310,B,4,8,4.000,116.524,115.622,0,C,1,1,1,48,U,U,0,0,U,0,0,0,92,1,98,98,98,5,3,0,3,7,0,3,1,5,5,6,2,88,0,0,3,0,6,6,1,2,98,0,10,2,2,1,30,0,0,0,0,0
26,311D,311,D,4,8,22.500,655.447,649.875,0,C,1,2,1,U,U,U,U,U,U,0,0,0,2,U,98,0,0,5,3,0,0,0,0,0,0,4,3,4,2,100,0,0,3,0,1,1,1,2,98,0,0,1,2,1,55,0,93,6,0,0
26,312E,312,E,4,8,83.000,2417.873,2366.072,0,C,1,2,1,61,300,52,1,4,2,0,0,0,13,1,1,0,0,5,3,0,0,0,0,0,0,2,3,13,2,130,0,0,3,0,1,1,3,2,0,8,1,1,2,2,55,0,0,0,0,0
26,313C,313,C,4,8,10.500,305.875,301.468,0,C,1,1,1,61,600,250,0,0,1,0,0,0,51,9,1,0,0,5,3,0,0,0,0,0,0,4,3,4,2,100,0,0,3,0,0,0,1,1,98,0,0,1,1,1,30,1,0,0,0,0
26,313C,313,C,4,8,10.500,305.875,301.468,1,3,2,1,1,61,20,100,0,0,4,0,0,0,50,1,1,2,98,6,3,0,0,0,0,0,0,4,3,4,2,100,0,0,3,0,1,1,2,3,5,61,0,1,2,1,55,1,91,6,0,0
26,314C,314,C,4,8,10.500,305.875,301.468,1,B,1,2,1,61,U,U,0,0,3,0,0,0,1,1,1,2,1,5,3,0,0,0,0,0,1,2,3,13,2,117,0,0,3,0,2,1,3,3,5,199,0,1,2,2,30,0,93,6,0,0
26,315B,315,B,4,8,4.000,116.524,115.622,0,C,1,1,1,61,350,90,1,4,2,0,0,0,13,1,1,0,0,5,3,1,0,0,0,0,0,3,2,14,2,141,0,0,2,3,1,1,3,3,6,997,8,2,2,2,55,0,1,3,0,0
26,317D,317,D,4,8,22.500,655.447,649.875,1,14,1,3,1,36,1,80,0,0,5,0,0,0,7,1,1,1,2,0,0,0,0,0,0,4,0,5,5,16,2,118,0,0,3,0,6,6,1,2,98,0,-1,1,2,2,30,0,0,0,0,22
26,318E,318,E,4,8,83.000,2417.873,2366.072,0,C,1,3,1,6,16,18,0,0,2,0,0,0,7,3,4,0,0,5,3,0,0,0,0,0,0,2,2,3,1,150,0,0,1,3,3,1,2,3,4,275,4,2,1,4,55,0,41,6,0,22
26,319B,319,B,4,8,4.000,116.524,115.622,1,D,1,1,1,61,U,U,U,4,U,0,0,0,1,1,98,2,98,6,3,0,0,1,0,1,0,2,3,3,2,119,0,0,3,0,2,2,1,2,98,0,4,2,2,1,55,0,93,6,0,0
26,320C,320,C,4,8,10.500,305.875,301.468,1,19,1,2,1,U,U,U,U,U,U,0,0,0,7,U,1,2,98,6,3,0,0,0,1,1,1,5,4,6,2,110,0,0,3,0,3,3,3,2,0,61,-1,1,2,1,55,0,91,6,0,0
26,321C,321,C,4,8,10.500,305.875,301.468,0,C,1,1,1,61,U,U,0,0,2,4,1,1,88,6,12,0,0,6,3,0,0,1,0,0,1,3,2,14,2,111,0,0,3,0,0,0,1,2,98,0,-7,2,2,2,30,1,1,3,0,22
26,321C,321,C,4,8,10.500,305.875,301.468,0,C,2,1,1,61,60,200,1,3,2,0,0,0,89,1,1,0,0,5,3,0,0,0,0,0,0,3,3,15,2,150,0,0,3,0,0,0,1,2,98,0,4,2,2,2,30,0,1,3,0,0
26,322D,322,D,4,8,22.500,655.447,649.875,0,C,1,3,1,60,10,60,2,2,4,0,0,0,7,U,4,0,0,5,3,1,0,0,0,1,0,2,2,2,1,130,2,5,1,2,1,2,2,3,4,229,-4,2,1,2,55,0,93,6,0,0
26,323B,323,B,4,8,4.000,116.524,115.622,0,C,1,1,1,61,26,40,0,0,3,0,0,0,13,1,98,0,0,5,3,0,0,0,0,0,0,2,3,2,2,120,0,0,3,0,2,2,1,2,98,0,-3,2,2,1,55,0,0,0,0,0
26,324B,324,B,4,8,4.000,116.524,115.622,1,B,1,1,1,61,U,U,1,4,2,0,0,0,1,1,1,2,4,2,2,0,0,0,0,0,0,2,3,3,2,123,0,0,3,0,2,2,1,2,98,0,0,1,2,1,55,0,93,6,0,0
26,325D,325,D,4,8,22.500,655.447,649.875,0,C,1,1,1,U,U,U,U,U,U,0,0,0,3,U,1,0,0,5,3,0,0,0,0,0,0,5,4,5,2,90,0,0,3,0,5,5,3,3,2,53,-10,2,2,2,40,0,93,4,0,25
26,326E,326,E,4,8,83.000,2417.873,2366.072,0,C,1,2,1,61,350,350,U,U,2,0,0,0,11,4,1,0,0,5,3,4,0,0,0,0,1,3,3,15,2,80,0,0,3,0,0,2,1,2,98,0,1,1,2,2,30,0,0,0,0,0
26,327C,327,C,4,8,10.500,305.875,301.468,0,C,1,1,1,60,5,U,0,0,5,0,0,0,2,6,4,98,0,0,0,0,0,1,0,0,0,5,6,16,2,150,0,0,3,0,0,5,3,2,0,810,0,1,2,1,30,0,0,0,0,0
26,328C,328,C,4,8,10.500,305.875,301.468,1,D,1,1,1,61,300,100,1,3,4,0,0,0,2,1,4,0,0,5,3,0,0,0,0,0,1,5,5,6,2,96,0,0,3,0,5,3,3,3,9,435,-9,2,2,3,30,0,0,0,0,22
26,329D,329,D,4,8,22.500,655.447,649.875,0,C,1,2,1,61,120,60,1,4,1,0,0,0,2,1,4,0,0,5,3,0,0,0,0,0,0,5,4,6,2,92,0,0,3,0,3,5,2,3,4,46,4,2,2,3,55,0,93,U,0,22
26,330B,330,B,4,8,4.000,116.524,115.622,0,C,1,1,1,2,1,30,0,0,3,0,0,0,3,8,1,0,0,5,3,0,0,0,0,0,0,2,2,2,2,117,0,0,3,0,2,2,3,3,4,84,-1,1,2,3,40,0,93,6,0,22
26,331B,331,B,4,8,4.000,116.524,115.622,1,12,1,1,1,U,U,U,U,U,U,0,0,0,6,1,98,2,98,5,3,0,1,3,0,0,0,5,4,6,2,94,0,0,3,0,1,5,2,2,0,69,3,2,2,2,40,0,93,6,0,0
26,332D,332,D,4,8,22.500,655.447,649.875,1,17,1,2,1,61,300,120,1,3,4,0,0,0,2,9,13,1,2,5,3,0,2,0,0,0,0,4,3,4,2,104,0,0,3,0,1,1,1,2,98,0,-4,2,2,2,45,0,41,6,0,22
26,333E,333,E,4,8,83.000,2417.873,2366.072,0,C,1,2,1,61,300,50,1,4,5,0,0,0,72,98,4,0,0,5,3,0,0,0,0,0,0,2,2,3,4,115,0,0,3,0,1,1,2,2,0,46,-6,2,1,3,40,0,90,6,0,22
26,333E,333,E,4,8,83.000,2417.873,2366.072,0,C,2,1,1,61,700,100,1,4,2,0,0,0,73,6,1,0,0,6,3,1,1,0,0,0,0,2,2,3,4,115,0,0,3,0,1,1,2,2,0,46,6,2,1,3,40,0,0,0,0,22
26,334D,334,D,4,8,22.500,655.447,649.875,1,11,1,1,1,61,997,150,0,0,2,0,0,0,2,3,1,2,0,5,3,1,0,0,0,0,0,2,3,3,2,117,0,0,3,0,6,6,2,2,0,145,0,1,2,1,55,5,93,6,0,0
26,335B,335,B,4,8,4.000,116.524,115.622,0,C,1,1,1,61,90,150,0,0,2,0,0,0,1,1,16,0,0,5,3,0,0,0,0,0,1,2,2,3,2,120,0,0,3,0,1,1,1,2,98,0,-2,3,2,2,55,0,93,6,0,0
26,336C,336,C,4,8,10.500,305.875,301.468,0,C,1,1,1,24,70,70,2,2,1,0,0,0,2,1,1,0,0,5,3,1,0,0,0,0,0,5,5,6,2,99,0,0,3,0,5,5,3,3,3,73,-5,2,2,3,30,0,0,0,0,22
26,337D,337,D,4,8,22.500,655.447,649.875,0,C,1,1,1,61,40,60,0,0,5,0,0,0,2,1,1,1,0,5,3,0,1,0,0,0,0,5,4,5,2,98,0,0,3,0,3,3,3,2,0,183,-10,3,2,3,35,0,41,6,0,28
26,338E,338,E,4,8,83.000,2417.873,2366.072,U,C,1,U,1,U,U,U,U,U,U,U,U,U,U,U,1,0,0,U,U,U,U,U,U,U,U,5,6,16,2,75,0,0,3,0,0,0,1,2,98,0,0,1,2,2,30,0,0,0,0,0
26,339B,339,B,4,8,4.000,116.524,115.622,0,C,1,2,1,61,140,48,0,0,1,0,0,0,51,2,1,0,0,5,3,0,0,0,0,0,0,4,3,4,2,84,0,0,3,0,0,1,1,1,98,0,0,1,1,3,55,1,0,0,0,0
26,339B,339,B,4,8,4.000,116.524,115.622,0,C,2,1,1,61,400,200,2,4,1,0,0,0,50,1,4,98,0,5,3,0,0,0,0,0,0,4,3,4,2,103,0,0,3,0,1,1,2,3,4,164,2,2,2,3,55,1,91,U,0,22
26,340C,340,C,4,8,10.500,305.875,301.468,0,C,1,1,1,61,10,80,1,3,1,0,0,0,13,1,98,0,0,5,3,0,0,0,0,0,0,1,1,11,2,120,4,20,2,1,1,2,2,2,0,31,0,1,1,2,55,0,93,6,1,0
26,341D,341,D,4,8,22.500,655.447,649.875,0,C,1,2,1,18,100,150,0,0,4,0,0,0,7,9,4,0,0,5,3,0,0,0,0,0,0,4,3,4,2,103,0,0,3,0,1,1,3,3,6,149,0,1,2,3,40,0,91,5,0,22
26,342C,342,C,4,8,10.500,305.875,301.468,0,C,1,1,1,61,170,150,1,3,2,0,0,0,1,1,98,0,0,5,3,0,0,0,0,0,0,2,3,3,2,120,0,0,3,0,1,1,2,3,5,57,0,1,2,1,55,0,93,6,0,0
26,343D,343,D,4,8,22.500,655.447,649.875,0,C,1,2,1,U,U,U,U,U,U,0,0,0,2,U,4,98,0,5,3,0,0,2,0,1,0,5,5,6,2,69,0,0,3,0,3,3,3,3,6,115,20,2,2,1,55,0,0,0,0,0
26,344D,344,D,4,8,22.500,655.447,649.875,0,C,1,1,1,61,U,U,0,0,U,U,U,U,45,U,1,0,0,5,3,0,0,0,0,0,0,1,1,1,2,120,2,46,1,2,1,2,2,2,0,31,-4,2,2,3,55,0,0,0,1,0
26,344D,344,D,4,8,22.500,655.447,649.875,0,C,2,2,1,22,30,U,1,2,5,0,0,0,44,98,4,0,0,6,3,0,0,0,0,0,2,1,1,1,2,120,2,46,1,2,1,2,2,2,0,31,-4,2,2,3,55,0,90,6,1,22
26,345E,345,E,4,8,83.000,2417.873,2366.072,0,C,1,1,1,61,62,31,1,3,4,0,0,0,13,1,1,0,0,5,3,1,0,0,0,0,0,5,4,5,2,80,0,0,3,0,3,3,1,2,98,0,5,2,2,1,55,0,0,0,0,0
26,346C,346,C,4,8,10.500,305.875,301.468,0,C,1,1,1,U,U,U,U,U,U,0,0,0,83,U,1,98,0,5,3,1,1,0,0,0,1,2,2,3,2,115,4,25,3,1,6,2,1,1,98,0,0,1,1,1,35,0,0,0,0,0
26,346C,346,C,4,8,10.500,305.875,301.468,0,C,2,1,1,61,630,40,1,4,3,0,0,0,82,1,1,0,0,5,3,0,0,0,0,0,0,5,8,6,2,163,0,0,3,0,6,2,3,3,1,420,-2,2,1,1,0,0,94,4,0,0
26,347D,347,D,4,8,22.500,655.447,649.875,0,C,1,1,1,61,140,150,1,3,2,0,0,0,83,4,1,0,0,5,3,1,0,1,0,0,0,2,3,13,4,125,0,0,3,0,2,2,1,1,98,0,-3,2,1,1,40,0,0,0,0,0
26,347D,347,D,4,8,22.500,655.447,649.875,0,C,2,1,1,61,997,U,1,4,1,0,0,0,82,10,9,0,0,5,3,1,0,0,0,0,1,5,5,16,2,175,0,0,3,0,0,0,1,1,98,0,5,2,2,1,30,0,20,6,0,3
26,348E,348,E,4,8,83.000,2417.873,2366.072,0,C,1,2,1,61,U,100,0,0,2,0,0,0,92,1,98,0,0,6,3,1,0,0,0,0,0,5,6,16,2,100,0,0,3,0,6,6,1,2,98,0,5,2,2,3,30,0,0,0,0,0
26,348E,348,E,4,8,83.000,2417.873,2366.072,0,C,2,4,1,61,10,50,0,0,2,0,0,0,93,98,7,0,0,5,3,0,1,2,1,1,0,5,6,16,2,100,0,0,3,0,6,6,1,2,98,0,-5,2,2,3,30,0,0,0,0,0
26,349B,349,B,4,8,4.000,116.524,115.622,0,C,1,1,1,61,60,450,1,4,2,0,0,0,13,1,1,0,0,6,3,0,1,0,0,0,0,2,2,3,2,142,0,0,3,0,2,2,1,2,98,0,0,1,2,3,55,0,0,0,0,0
26,350C,350,C,4,8,10.500,305.875,301.468,0,C,1,4,1,61,1,100,0,0,1,0,0,0,11,1,4,0,0,5,3,0,0,1,0,0,0,5,5,16,2,40,0,0,3,0,6,5,1,2,98,0,0,1,2,3,55,0,0,0,0,22
26,351D,351,D,4,8,22.500,655.447,649.875,0,C,1,1,1,U,U,U,U,U,U,0,0,0,2,1,4,98,98,0,0,0,0,0,0,2,0,5,5,6,2,79,0,0,3,0,3,6,1,2,98,0,4,2,2,2,55,0,20,6,0,22
26,352D,352,D,4,8,22.500,655.447,649.875,0,C,1,3,1,61,80,160,0,0,1,0,0,0,2,1,4,0,0,5,3,0,0,1,0,0,0,4,4,4,2,100,0,0,3,0,6,6,2,3,6,61,4,2,2,3,55,0,93,4,0,22
26,353D,353,D,4,8,22.500,655.447,649.875,0,C,1,1,1,61,50,120,1,4,2,0,0,0,13,1,1,0,0,5,3,0,1,0,0,0,0,5,4,5,2,89,0,0,3,0,3,3,1,2,98,0,0,1,2,1,55,0,0,0,0,0
26,354E,354,E,4,8,83.000,2417.873,2366.072,0,C,1,1,1,U,U,U,U,U,U,0,0,0,72,U,23,0,0,5,3,0,0,0,0,0,0,2,2,2,2,115,0,0,3,0,2,1,3,3,7,53,6,2,2,2,55,0,0,0,0,0
26,354E,354,E,4,8,83.000,2417.873,2366.072,0,C,2,1,1,61,350,250,1,4,3,0,0,0,73,8,8,0,0,6,3,0,0,1,0,0,0,2,2,2,2,115,0,0,3,0,2,1,3,3,7,53,6,2,2,2,55,0,92,3,0,0
26,355B,355,B,4,8,4.000,116.524,115.622,1,13,1,2,1,61,U,85,0,0,1,0,0,0,7,1,4,2,0,5,3,0,1,0,0,0,0,5,5,6,2,88,0,0,3,0,5,5,3,2,0,111,-2,2,2,1,55,0,0,0,0,0
26,356C,356,C,4,8,10.500,305.875,301.468,0,C,1,1,1,61,30,60,0,0,1,0,0,0,13,1,1,0,0,5,3,0,0,0,0,0,0,3,4,15,2,116,0,0,3,0,3,4,2,3,2,160,-2,2,2,1,45,0,0,0,0,0
