PSU,CASE_ID,CASE_NO,STRATIF,REC_NO,VERSION,VEH_NO,PSUWGT,NATWT,OCUPANTS,DR_PRES,DRIV_EXP,MILEAGE,TYPE_OP,BMCS_REG,DR_CLASS,RD_FREQ,DR_TRAIN,SP_VIOL,DWI_VIOL,RD_VIOL,W_SUSPEN,OTH_VIOL,UNK_VIOL,DDRINKNG,DTEST_RS,L_SOURCE,L_STATUS,L_RESTRI,ADD_REST,PREV_SPD,PREV_OTH,PREV_DWI,PREV_SUS,PREV_ACC,D_LANES,D_MEDIAN,D_ACCESS,D_DIRECT,D_SHOU_L,D_SHOU_R,D_ALIGNM,D_GRADE,D_PAVE_T,D_SUR_CO,D_TRA_CO,D_SP_LIM
5,030F,30,F,4,4,1,10.88,708.16,1,1,36,2,0,0,0,1,2,0,0,0,0,1,0,0,C,1,2,0,0,0,0,0,0,0,2,1,3,2,1,1,1,1,2,1,0,55
5,031M,31,M,4,4,1,26.10,1698.80,2,1,61,22,0,0,0,2,0,0,0,0,0,0,0,0,C,1,3,0,0,0,0,0,0,0,2,1,3,2,2,2,1,1,2,1,0,45
5,032I,32,I,4,4,1,5.25,341.71,2,1,36,20,0,0,0,1,2,0,0,0,0,1,0,0,C,1,3,0,0,1,0,0,0,2,3,1,3,2,2,2,1,1,2,1,0,35
5,032I,32,I,4,4,2,5.25,341.71,1,1,36,450,0,0,0,2,6,0,0,0,0,0,0,0,C,1,3,0,0,0,0,0,0,0,3,1,3,2,2,2,1,1,2,1,0,35
5,033J,33,J,4,4,1,21.00,1366.85,3,1,61,73,0,0,0,1,2,0,0,0,1,0,0,0,C,1,4,0,0,0,0,0,1,0,2,1,3,2,1,1,1,3,2,1,0,55
5,033J,33,J,4,4,2,21.00,1366.85,1,1,61,600,0,0,0,1,2,0,0,0,0,0,0,0,C,1,3,0,0,0,0,0,0,0,2,1,3,2,1,1,1,3,2,1,0,55
5,034G,34,G,4,4,1,2.84,184.85,2,1,61,100,0,0,0,5,8,0,0,0,0,1,0,0,C,1,3,0,0,0,0,0,0,0,2,1,3,2,0,0,2,3,2,1,0,55
5,035M,35,M,4,4,1,14.20,924.25,1,1,61,U,0,0,0,1,0,0,0,0,0,0,0,0,C,1,3,0,0,0,0,0,0,1,6,1,3,2,0,0,1,1,1,1,2,45
5,035M,35,M,4,4,2,14.20,924.25,0,2,,,,,,,,,,,,,,,,,,,,,,,,,6,1,3,2,0,0,1,1,1,1,2,45
5,036M,36,M,4,4,1,5.60,364.49,2,1,61,200,0,0,0,1,0,0,0,0,0,0,0,0,C,1,3,1,0,1,0,0,0,0,2,1,3,2,2,2,1,1,2,1,3,45
5,036M,36,M,4,4,2,5.60,364.49,2,1,61,60,0,0,0,1,2,0,0,0,0,1,0,0,C,1,3,1,0,0,0,0,0,0,2,1,3,2,2,2,1,1,2,1,3,45
5,037L,37,L,4,4,1,9.70,631.35,2,1,61,190,0,0,0,3,0,0,0,0,0,1,0,0,C,1,3,1,0,1,0,0,0,0,2,1,3,2,1,1,1,2,1,4,0,40
5,037L,37,L,4,4,2,9.70,631.35,1,1,41,165,0,0,0,3,2,0,0,0,0,0,0,0,C,1,3,0,0,0,0,0,0,0,2,1,3,2,1,1,1,2,1,4,0,40
5,037L,37,L,4,4,3,9.70,631.35,2,1,61,57,0,0,0,2,0,0,0,0,0,0,0,0,C,1,3,0,0,0,0,0,0,0,2,1,3,2,1,1,1,2,1,4,0,40
5,038N,38,N,4,4,1,242.50,15783.84,2,1,61,300,0,0,0,1,0,0,0,0,0,0,0,0,C,1,3,0,0,1,1,0,0,1,6,1,3,2,0,0,1,1,1,1,2,40
5,038N,38,N,4,4,2,242.50,15783.84,1,1,61,100,0,0,0,1,0,0,0,0,0,0,0,0,C,1,3,1,0,1,0,0,0,0,6,1,3,2,0,0,1,1,1,1,2,40
5,039L,39,L,4,4,1,2.00,130.18,3,1,61,510,0,0,0,4,2,0,0,1,0,0,0,0,C,1,3,0,0,1,0,0,0,0,2,2,3,1,0,0,1,1,2,1,0,45
5,040M,40,M,4,4,1,10.40,676.92,1,1,61,300,0,0,0,1,2,0,0,0,0,0,0,0,C,1,3,0,0,1,0,0,0,0,2,1,3,2,2,2,1,2,2,1,3,55
5,041C,41,C,4,4,1,20.50,1334.30,1,1,U,U,0,0,0,U,U,0,0,0,0,0,0,0,C,U,U,U,U,U,U,U,U,U,2,1,3,2,2,2,1,1,2,1,3,25
5,042H,42,H,4,4,1,4.10,266.86,1,1,61,997,3,1,1,2,4,0,0,0,0,0,0,0,C,1,3,0,0,1,0,0,0,0,2,4,3,1,1,2,1,1,1,1,1,55
5,042H,42,H,4,4,2,4.10,266.86,1,1,61,60,0,0,0,1,0,0,0,0,0,0,0,0,C,1,3,1,0,0,0,0,0,0,2,1,3,2,2,2,1,3,2,1,1,40
5,043M,43,M,4,4,1,42.00,2733.70,1,1,61,1,0,0,0,3,0,0,1,0,0,0,0,1,B,1,3,0,0,0,1,0,U,U,4,1,3,2,2,2,1,1,2,1,2,45
5,043M,43,M,4,4,2,42.00,2733.70,1,1,61,U,0,0,0,1,2,0,0,0,0,0,0,0,C,1,3,1,0,1,1,0,0,0,4,1,3,2,2,0,1,3,2,1,2,25
5,044F,44,F,4,4,1,9.88,643.07,3,1,61,300,0,0,0,1,6,0,0,0,0,0,0,0,C,1,3,0,0,0,2,0,0,3,5,1,3,2,0,0,1,1,2,1,2,50
5,044F,44,F,4,4,2,9.88,643.07,2,1,12,15,0,0,0,2,3,0,0,0,0,1,1,0,C,1,3,0,0,1,0,0,0,0,5,1,3,2,0,0,1,1,2,1,2,50
5,045M,45,M,4,4,1,23.70,1542.59,1,1,22,16,0,0,0,3,2,0,0,0,0,0,0,0,C,1,3,0,0,1,1,0,0,1,2,1,3,2,0,0,1,2,2,2,0,15
5,046M,46,M,4,4,1,5.80,377.51,1,1,61,60,0,0,0,1,2,0,0,1,1,0,0,0,C,1,4,0,0,5,0,0,1,0,2,1,3,2,2,3,1,1,2,1,0,45
5,046M,46,M,4,4,2,5.80,377.51,2,1,14,10,0,0,0,2,2,0,0,0,0,0,0,0,C,1,3,0,0,0,0,0,0,0,2,1,3,2,3,2,1,1,2,1,0,45
5,047M,47,M,4,4,1,5.80,377.51,1,1,61,350,0,0,0,1,0,0,1,0,1,0,0,1,B,1,4,0,0,0,0,2,0,1,3,1,3,1,0,0,1,2,1,1,0,45
5,048J,48,J,4,4,1,39.25,2554.70,1,1,61,120,0,0,0,1,2,0,0,0,0,0,0,0,C,1,3,0,0,0,0,0,0,0,2,1,3,2,0,0,1,1,1,1,3,25
5,048J,48,J,4,4,2,39.25,2554.70,2,1,61,80,0,0,0,2,2,0,0,0,0,0,0,0,C,1,3,1,0,4,0,1,1,1,2,1,3,2,0,0,1,1,2,1,1,35
5,049M,49,M,4,4,1,15.70,1021.88,2,1,11,7,0,0,0,1,2,1,0,0,0,0,0,0,C,1,3,1,0,0,0,0,0,0,2,1,3,2,1,3,1,1,2,1,0,55
5,050M,50,M,4,4,1,13.60,885.20,3,1,61,400,0,0,0,5,2,0,0,0,0,1,0,0,C,1,3,1,0,0,0,0,0,U,3,1,3,1,0,0,1,1,1,2,1,45
5,050M,50,M,4,4,2,13.60,885.20,1,1,61,200,0,0,0,1,0,0,0,0,0,0,0,0,C,1,3,1,0,0,0,0,0,0,2,1,3,2,1,1,1,1,2,2,1,40
5,051E,51,E,4,4,1,7.11,462.78,1,1,19,25,0,0,0,3,2,0,0,0,0,0,0,0,C,1,3,0,0,0,0,0,0,1,3,1,3,2,2,2,1,1,1,1,0,35
5,051E,51,E,4,4,2,7.11,462.78,5,1,41,50,0,0,0,1,2,0,0,0,0,0,0,0,C,1,3,0,0,6,2,0,4,3,3,1,3,2,2,2,1,1,1,1,0,35
5,052I,52,I,4,4,1,16.00,1041.41,1,1,61,450,0,0,0,1,0,0,1,0,0,0,0,1,20,1,3,1,0,0,0,0,0,0,2,1,3,2,3,3,1,3,2,1,0,55
5,053M,53,M,4,4,1,6.00,390.53,U,1,U,U,0,0,0,U,U,0,0,0,0,0,0,0,C,U,U,U,U,U,U,U,U,U,2,1,3,2,0,0,1,1,2,1,0,25
5,054M,54,M,4,4,1,6.80,442.60,4,1,61,120,0,0,0,3,0,0,0,0,0,0,0,0,C,1,3,0,0,3,0,0,0,0,2,1,3,2,1,1,2,3,2,1,0,55
5,055H,55,H,4,4,1,5.40,351.48,1,1,61,997,2,2,1,1,5,1,0,0,0,0,0,0,C,1,3,0,0,2,0,0,0,1,2,3,3,1,1,2,1,1,1,1,0,55
5,055H,55,H,4,4,2,5.40,351.48,1,1,43,220,0,0,0,1,2,0,0,0,0,0,0,0,C,1,3,0,0,0,0,0,0,1,2,3,3,1,1,2,1,1,1,1,0,55
5,055H,55,H,4,4,3,5.40,351.48,3,1,61,60,0,0,0,1,2,0,0,0,0,0,0,0,C,1,3,0,0,1,0,0,0,0,2,3,3,1,1,2,1,1,1,1,0,55
5,056M,56,M,4,4,1,27.00,1757.38,4,1,61,500,0,0,0,3,0,0,0,0,0,0,0,0,C,1,3,0,0,0,0,0,0,0,3,1,3,2,1,1,1,1,2,1,1,55
5,056M,56,M,4,4,2,27.00,1757.38,1,1,56,280,0,0,0,1,2,0,0,0,0,1,0,0,C,1,3,1,0,1,4,0,1,1,2,1,3,2,1,1,1,1,2,1,1,45
5,057M,57,M,4,4,1,12.40,807.09,1,1,27,48,0,0,0,3,0,0,1,0,0,0,0,1,19,1,3,1,0,0,1,0,0,1,2,1,3,2,2,2,1,1,2,2,0,55
5,058F,58,F,4,4,1,9.54,620.94,2,1,36,167,0,0,0,1,2,0,0,0,0,0,0,0,C,1,3,0,0,2,0,0,0,0,5,1,3,2,0,0,1,1,1,1,0,45
5,058F,58,F,4,4,2,9.54,620.94,3,1,61,600,0,0,0,1,2,0,0,0,0,1,0,0,C,1,3,0,0,0,0,0,0,0,5,1,3,2,0,0,1,1,1,1,0,45
5,059N,59,N,4,4,1,114.50,7452.58,1,1,61,21,0,0,0,2,2,0,0,0,0,1,0,0,C,1,3,0,0,1,0,0,0,0,2,1,3,2,4,4,1,1,2,1,3,25
5,060I,60,I,4,4,1,13.94,907.33,1,1,24,80,0,0,0,3,0,0,0,0,0,1,0,0,C,1,3,0,0,1,0,0,0,0,2,1,3,2,2,2,1,1,2,1,0,40
5,060I,60,I,4,4,2,13.94,907.33,2,1,61,270,0,0,0,1,2,0,0,0,0,0,0,0,C,1,3,0,0,0,0,0,0,0,2,1,3,2,2,2,1,1,2,1,0,40
5,060I,60,I,4,4,3,13.94,907.33,2,1,61,300,0,0,0,1,2,0,0,0,0,0,0,0,C,1,3,0,0,0,1,0,0,0,2,1,3,2,2,2,1,1,2,1,0,40
5,061N,61,N,4,4,1,111.50,7257.31,1,1,50,280,0,0,0,1,2,0,0,1,0,0,0,0,C,1,3,0,0,7,1,0,1,2,2,1,3,2,2,2,1,1,2,1,0,50
5,062I,62,I,4,4,1,16.94,1102.59,1,1,61,130,1,2,1,2,4,0,0,0,0,1,0,0,C,1,3,0,0,2,0,0,0,2,5,4,1,1,2,2,1,2,1,1,0,55
5,063M,63,M,4,4,1,27.10,1763.88,3,1,61,290,0,0,0,3,2,0,0,0,0,1,0,0,C,1,3,0,0,1,0,0,0,0,2,1,3,2,2,2,1,1,2,1,1,55
5,063M,63,M,4,4,2,27.10,1763.88,1,1,61,315,0,0,0,1,2,0,0,0,0,0,0,0,C,1,3,0,0,2,0,0,0,1,2,1,3,2,2,2,1,1,2,1,1,55
5,064L,64,L,4,4,1,5.96,387.92,1,1,61,60,0,0,0,1,2,0,0,0,0,0,0,0,C,1,3,1,0,0,0,0,0,1,2,1,3,2,2,2,1,1,2,1,0,55
5,065A,65,A,4,4,1,7.36,479.05,1,1,61,82,0,0,0,2,2,0,0,0,0,0,0,0,C,1,4,1,0,5,1,0,3,0,2,1,3,2,1,1,1,1,4,1,0,25
5,066F,66,F,4,4,1,15.33,997.80,1,1,58,5,0,0,0,1,2,0,0,0,0,0,0,0,C,1,3,0,0,3,1,0,0,1,2,1,3,2,1,1,1,1,2,1,0,40
5,066F,66,F,4,4,2,15.33,997.80,2,1,37,150,0,0,0,1,2,0,0,0,0,1,0,0,C,1,3,0,0,0,0,0,0,0,2,1,3,2,1,1,1,1,2,1,0,40
5,067J,67,J,4,4,1,13.00,846.14,1,1,4,78,0,0,0,1,2,0,0,0,0,0,0,0,C,1,3,0,0,1,0,0,0,0,2,1,3,2,2,0,2,1,1,1,0,55
5,067J,67,J,4,4,2,13.00,846.14,4,1,U,U,0,0,0,U,U,0,0,0,0,0,0,0,C,1,3,0,0,0,0,0,0,U,2,1,3,2,2,0,2,1,1,1,0,55
5,068M,68,M,4,4,1,5.20,338.46,7,1,61,620,0,0,0,1,0,0,0,0,0,0,0,0,C,1,3,0,0,0,0,0,0,0,2,1,3,2,2,2,1,1,2,1,0,55
5,069B,69,B,4,4,1,15.87,1032.95,1,1,61,450,0,0,0,1,0,0,0,0,0,0,0,0,C,1,3,1,0,0,0,0,0,0,2,1,3,2,2,2,1,3,2,1,0,55
5,070L,70,L,4,4,1,9.52,619.64,2,1,25,60,0,0,0,1,2,1,0,0,0,0,0,0,C,1,3,0,0,0,1,0,0,2,2,1,3,2,1,1,2,3,2,2,0,45
5,071F,71,F,4,4,1,3.67,238.87,1,1,61,39,0,0,0,1,6,0,0,0,0,0,0,0,C,1,3,0,0,1,0,0,0,0,2,1,3,2,2,2,2,1,2,1,0,35
5,072J,72,J,4,4,1,32.00,2082.82,6,1,61,25,0,0,0,5,2,0,0,0,0,0,0,0,C,1,3,0,0,0,0,0,0,U,3,1,3,2,2,2,1,1,2,1,0,45
5,072J,72,J,4,4,2,32.00,2082.82,1,1,61,150,0,0,0,1,2,0,0,0,0,1,0,0,C,1,3,1,0,0,0,0,0,0,3,1,3,2,2,2,1,1,2,1,3,30
5,073N,73,N,4,4,1,64.00,4165.63,1,1,61,32,0,0,0,1,2,0,0,0,0,0,0,0,C,1,3,0,0,0,0,0,0,0,4,1,3,2,0,2,1,1,2,1,2,40
5,073N,73,N,4,4,2,64.00,4165.63,2,1,61,280,0,0,0,1,2,0,0,0,0,0,0,0,C,1,3,0,0,0,0,0,0,0,4,1,3,2,2,2,1,1,2,1,2,45
5,074E,74,E,4,4,1,3.33,216.74,1,1,7,14,0,0,0,1,2,0,0,0,0,0,0,0,C,1,3,1,0,0,0,0,0,0,2,1,3,2,1,1,1,1,2,1,0,50
5,074E,74,E,4,4,2,3.33,216.74,2,1,61,165,0,0,0,4,2,0,0,0,0,0,0,0,C,1,3,0,0,0,0,0,0,0,2,1,3,2,1,1,1,1,2,1,0,50
5,075I,75,I,4,4,1,7.50,488.16,5,1,U,U,0,0,0,U,U,0,0,0,0,0,0,0,C,1,3,0,0,0,0,0,0,0,2,4,1,1,2,2,1,3,1,1,0,55
5,076I,76,I,4,4,1,19.19,1249.04,2,1,61,650,2,3,1,2,0,0,0,0,1,1,0,0,C,1,5,1,5,1,2,2,1,4,2,1,3,2,2,2,1,3,2,1,0,55
5,077N,77,N,4,4,1,153.50,9991.01,2,1,61,75,0,0,0,1,2,0,0,0,0,0,0,0,C,1,3,0,0,0,0,0,0,0,3,1,3,2,0,2,1,1,2,1,2,45
5,077N,77,N,4,4,2,153.50,9991.01,1,1,61,220,0,0,0,1,2,0,0,0,0,0,0,0,C,1,3,0,0,2,0,0,0,1,3,1,3,2,0,2,1,1,2,1,2,45
5,078H,78,H,4,4,1,16.32,1062.24,1,1,61,308,0,0,0,3,2,0,0,0,0,0,0,0,C,1,3,0,0,1,1,0,0,0,2,4,1,1,2,2,1,1,1,1,0,55
5,078H,78,H,4,4,2,16.32,1062.24,2,1,61,500,2,2,1,2,2,0,0,0,0,0,0,0,C,1,3,0,0,1,0,0,0,0,2,4,1,1,2,2,1,1,1,1,0,55
5,079H,79,H,4,4,1,7.14,464.73,2,1,61,300,0,0,0,1,2,0,0,0,0,1,0,0,C,1,3,0,0,3,0,0,0,0,4,1,3,2,0,0,1,1,2,2,0,40
5,079H,79,H,4,4,2,7.14,464.73,1,1,61,400,0,0,0,1,2,0,0,0,0,1,0,0,C,1,3,0,0,1,0,0,0,0,2,1,3,2,3,3,1,1,2,2,3,25
5,080M,80,M,4,4,1,35.70,2323.64,1,1,22,4,0,0,0,1,2,0,0,1,0,0,0,0,C,1,3,0,0,2,0,1,1,5,2,1,3,2,2,2,3,1,2,1,0,55
5,081E,81,E,4,4,1,2.00,130.18,1,1,61,51,0,0,0,1,0,0,0,0,0,1,0,0,C,1,3,0,0,0,0,0,0,1,2,1,3,2,2,1,1,1,2,1,3,55
5,081E,81,E,4,4,2,2.00,130.18,2,1,61,150,0,0,0,1,0,0,0,0,0,0,0,0,C,1,3,0,0,1,0,0,0,0,2,1,3,2,2,2,1,1,2,1,3,55
5,082M,82,M,4,4,1,7.60,494.67,1,1,61,20,0,0,0,1,0,0,0,0,0,0,0,0,C,1,3,0,0,0,0,0,0,0,4,1,3,2,0,0,1,1,1,1,0,35
5,083I,83,I,4,4,1,23.63,1538.03,3,1,61,167,0,0,0,1,2,0,0,0,0,1,0,0,C,1,3,1,0,0,1,0,0,0,1,1,3,2,0,0,1,1,4,1,0,U
5,083I,83,I,4,4,2,23.63,1538.03,1,1,61,290,0,0,0,3,8,0,0,0,0,0,0,0,C,1,3,1,0,0,0,0,0,0,2,1,3,2,2,2,1,1,2,1,0,45
5,084M,84,M,4,4,1,37.80,2460.33,1,1,61,300,0,0,0,2,0,0,1,0,0,0,0,1,18,1,3,1,0,0,0,0,0,1,2,1,3,2,2,2,3,1,1,1,0,55
5,085M,85,M,4,4,1,27.80,1809.45,0,2,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,1,0,0,1,3,2,1,0,U
5,085M,85,M,4,4,2,27.80,1809.45,1,1,10,43,0,0,0,1,2,0,0,0,0,0,0,0,C,1,3,0,0,0,0,0,0,0,1,1,1,2,0,0,1,3,2,1,0,U
5,086K,86,K,4,4,1,11.22,730.29,1,1,U,U,0,0,0,U,U,0,0,0,0,0,0,1,21,1,3,0,0,0,0,0,0,0,2,1,3,2,2,2,1,3,2,1,0,55
5,087M,87,M,4,4,1,56.10,3651.44,3,1,61,120,0,0,0,4,0,0,0,0,0,0,0,0,C,1,3,1,0,0,1,0,0,1,2,1,3,2,2,2,1,1,2,1,0,35
5,087M,87,M,4,4,2,56.10,3651.44,1,1,61,240,0,0,0,5,0,0,0,0,0,1,0,0,C,1,3,1,0,0,0,0,0,2,2,1,3,2,4,4,1,1,2,1,3,25
5,088I,88,I,4,4,1,5.63,244.30,1,1,61,5,0,0,0,4,0,0,0,0,0,0,0,0,C,1,3,0,0,0,0,0,0,0,2,1,3,2,2,2,1,1,2,1,0,55
5,088I,88,I,4,4,2,5.63,244.30,1,1,13,150,0,0,0,1,2,0,0,0,0,0,0,0,C,1,3,0,0,0,0,0,0,1,1,1,3,2,0,0,1,1,4,1,0,U
5,089N,89,N,4,4,1,45.00,2928.96,1,1,3,1,0,0,0,5,0,0,0,0,0,0,0,0,C,0,1,0,0,U,U,U,U,U,2,1,3,2,4,4,1,1,2,1,0,25
5,089N,89,N,4,4,2,45.00,2928.96,2,1,61,2,0,0,0,1,2,0,0,0,0,0,0,0,C,1,3,0,0,0,0,0,0,0,2,1,3,2,4,4,1,1,2,1,0,25
5,090I,90,I,4,4,1,12.69,825.97,2,1,61,200,0,0,0,1,6,0,0,0,0,1,0,0,C,1,3,0,0,2,0,0,2,1,2,4,2,1,2,2,1,1,1,1,0,55
5,090I,90,I,4,4,2,12.69,825.97,1,1,61,800,2,2,1,2,6,0,0,0,0,0,0,0,C,1,3,8,0,1,0,0,0,U,2,4,2,1,2,2,1,1,1,1,0,55
5,091M,91,M,4,4,1,20.30,880.86,2,1,1,1,0,0,0,5,0,0,0,0,0,1,0,0,C,0,1,0,0,U,U,U,U,U,2,1,3,2,1,1,2,1,4,1,0,25
5,092M,92,M,4,4,1,51.60,2239.03,1,1,24,25,0,0,0,1,2,0,0,0,0,0,0,0,C,1,3,0,0,1,0,0,0,0,6,1,3,2,0,0,1,1,1,1,2,45
5,092M,92,M,4,4,2,51.60,2239.03,1,1,20,50,0,0,0,1,2,0,0,0,0,1,0,0,C,1,3,0,0,0,0,0,0,2,6,1,3,2,0,0,1,1,1,1,2,45
5,093C,93,C,4,4,1,7.60,329.78,3,1,61,327,0,0,0,1,2,0,0,0,0,0,0,0,C,1,3,0,0,0,0,0,0,0,2,1,3,2,1,1,1,1,2,1,0,55
5,094M,94,M,4,4,1,7.60,329.78,1,1,30,100,0,0,0,2,2,0,0,0,0,1,0,0,C,1,3,1,0,0,0,0,0,0,2,1,3,2,2,1,1,1,2,1,0,50
5,094M,94,M,4,4,2,7.60,329.78,1,1,12,50,0,0,0,2,2,0,0,0,0,0,0,0,C,1,3,0,0,0,0,0,0,0,2,1,3,2,2,1,1,1,2,1,0,50
5,095C,95,C,4,4,1,11.70,507.69,3,1,61,6,0,0,0,1,2,0,0,0,0,0,0,0,C,1,3,1,0,0,0,0,0,0,5,1,3,2,0,0,1,1,1,1,0,40
5,096M,96,M,4,4,1,11.70,507.69,2,1,61,200,0,0,0,2,0,0,0,0,0,0,0,0,C,1,3,0,0,0,0,0,0,U,2,1,3,2,2,2,1,1,2,1,0,35
5,096M,96,M,4,4,2,11.70,507.69,2,1,7,22,0,0,0,2,2,0,0,0,0,1,0,0,C,1,3,0,0,0,0,0,0,0,2,1,3,2,2,2,1,1,2,1,0,35
5,097J,97,J,4,4,1,61.00,2646.91,1,1,61,500,3,1,1,1,2,0,0,0,0,0,0,0,C,1,3,0,0,2,1,0,0,0,2,4,1,1,1,1,1,1,1,1,0,45
5,098N,98,N,4,4,1,122.00,5293.82,2,1,61,170,0,0,0,2,0,0,0,0,0,0,0,0,C,1,3,0,0,0,0,0,0,0,5,1,3,2,0,0,1,1,2,1,0,50
5,098N,98,N,4,4,2,122.00,5293.82,1,1,61,300,0,0,0,2,0,0,0,0,0,1,0,0,C,1,3,1,0,0,0,0,0,U,2,1,3,2,0,0,1,1,2,1,3,35
5,099E,99,E,4,4,1,14.78,641.33,1,1,12,8,0,0,0,2,2,0,0,0,0,0,0,0,C,1,3,0,0,0,0,0,0,0,2,1,3,2,1,1,1,1,2,2,0,25
5,099E,99,E,4,4,2,14.78,641.33,1,1,U,U,0,0,0,U,U,0,0,0,0,0,0,0,C,1,3,1,0,0,0,0,0,0,1,1,3,2,3,0,1,1,2,2,0,U
5,100J,100,J,4,4,1,71.25,3091.68,1,1,61,75,0,0,0,2,2,0,0,0,0,0,0,0,C,1,3,0,0,0,0,0,0,0,2,1,3,2,0,0,1,1,1,1,0,25
5,100J,100,J,4,4,2,71.25,3091.68,2,1,61,40,0,0,0,1,2,0,0,0,0,0,0,0,C,1,3,0,0,0,2,0,1,0,2,1,3,2,0,0,1,3,2,1,0,U
5,101L,101,L,4,4,1,5.70,247.33,3,1,11,U,0,0,0,2,2,0,0,0,0,0,0,0,C,1,3,0,0,0,0,0,0,0,5,1,3,2,0,0,1,1,2,1,2,45
5,101L,101,L,4,4,2,5.70,247.33,1,1,61,284,0,0,0,1,3,0,0,0,0,0,0,0,C,1,3,0,0,2,0,0,0,0,5,1,3,2,0,0,1,1,2,1,2,45
5,102F,102,F,4,4,1,11.67,506.38,1,1,3,7,0,0,0,1,2,0,0,0,0,0,0,0,C,1,3,0,0,1,1,0,1,1,2,1,3,2,2,2,3,3,2,1,0,45
5,103M,103,M,4,4,1,28.00,1214.98,1,1,61,8,0,0,0,2,0,0,0,0,0,1,0,0,C,1,3,0,0,1,0,0,0,0,3,1,3,2,2,2,1,1,1,2,0,35
5,103M,103,M,4,4,2,28.00,1214.98,1,1,61,710,0,0,0,1,0,0,0,0,0,0,0,0,C,1,3,1,0,0,0,0,0,1,3,1,3,2,2,2,1,1,1,2,0,35
5,104I,104,I,4,4,1,13.63,591.43,3,1,61,2,0,0,0,1,0,0,0,0,0,1,0,0,C,1,5,0,0,0,0,0,0,1,3,1,3,2,0,0,1,2,2,1,0,50
5,104I,104,I,4,4,2,13.63,591.43,1,1,61,550,0,0,0,1,2,0,0,0,0,0,0,0,C,1,3,1,0,0,0,0,0,1,1,8,3,1,0,0,1,3,2,1,0,50
5,105M,105,M,4,4,1,21.80,945.95,1,1,36,30,0,0,0,2,2,0,0,0,0,0,0,0,C,1,3,0,0,1,0,0,0,0,2,1,3,2,2,2,1,1,2,1,0,55
5,106A,106,A,4,4,1,14.52,630.05,1,1,61,500,0,0,0,1,2,0,0,0,0,0,0,0,C,1,3,1,0,1,1,0,0,1,2,1,3,2,2,2,1,1,2,1,0,40
5,107F,107,F,4,4,1,9.58,415.70,1,1,61,400,0,0,0,3,2,0,0,0,0,0,0,0,C,1,3,1,0,0,0,0,0,1,2,1,3,2,1,1,1,1,2,1,0,55
5,107F,107,F,4,4,2,9.58,415.70,1,1,1,1,0,0,0,2,2,0,0,0,0,1,0,0,C,1,3,0,0,1,0,1,1,0,2,1,3,2,0,0,1,1,4,1,0,U
5,108L,108,L,4,4,1,4.60,199.60,1,1,61,10,0,0,0,1,2,0,0,0,0,1,0,0,C,1,6,0,0,0,0,0,0,0,2,1,3,2,4,3,1,1,4,1,0,25
5,109I,109,I,4,4,1,7.00,303.74,1,1,24,10,0,0,0,2,2,0,0,0,0,1,0,0,C,1,3,0,0,2,0,0,0,0,2,1,3,2,0,0,1,1,2,1,0,25
5,109I,109,I,4,4,2,7.00,303.74,2,1,61,330,0,0,0,1,2,0,0,0,0,0,0,0,C,1,3,0,0,0,0,0,0,0,2,1,3,2,0,0,1,1,2,1,0,25
5,110N,110,N,4,4,1,39.00,1692.29,3,1,61,100,0,0,0,1,2,0,0,0,0,1,0,0,C,1,3,0,0,0,0,0,0,1,2,1,3,2,2,2,1,1,2,1,3,55
5,110N,110,N,4,4,2,39.00,1692.29,2,1,61,420,0,0,0,1,2,0,0,0,0,0,0,0,C,1,3,0,0,0,0,0,0,1,2,1,3,2,2,2,1,1,2,1,0,40
5,111F,111,F,4,4,1,25.08,1088.27,1,1,61,60,0,0,0,5,2,0,0,0,0,0,0,0,C,1,3,1,0,0,0,0,0,0,2,1,3,2,2,2,1,1,2,1,0,55
5,112F,112,F,4,4,1,7.75,336.29,1,1,61,21,0,0,0,3,0,0,0,0,0,0,0,0,C,0,0,0,0,U,U,U,U,U,2,1,3,2,0,0,1,1,2,1,0,25
5,112F,112,F,4,4,2,7.75,336.29,1,1,61,308,0,0,0,1,2,0,0,0,0,0,0,0,C,1,3,0,0,0,0,0,0,1,2,1,3,2,0,0,1,1,2,1,0,25
5,113I,113,I,4,4,1,11.63,504.65,1,1,61,100,0,0,0,1,2,0,0,0,0,0,0,0,C,1,3,0,0,0,0,0,0,1,2,1,3,2,1,1,1,1,2,2,0,25
5,113I,113,I,4,4,2,11.63,504.65,1,1,16,12,0,0,0,2,2,0,0,0,0,1,0,0,C,1,3,0,0,0,0,0,0,1,2,1,3,2,1,1,1,1,2,2,0,25
5,114F,114,F,4,4,1,11.17,484.69,1,1,U,U,0,0,0,U,U,0,0,0,0,0,0,0,C,1,3,0,0,2,0,0,0,0,2,1,3,2,3,3,2,3,2,1,0,55
5,114F,114,F,4,4,2,11.17,484.69,1,1,U,U,0,0,0,U,U,0,0,0,0,0,0,0,C,1,3,0,0,0,1,0,0,0,2,1,3,2,0,1,3,3,2,1,3,55
5,115M,115,M,4,4,1,26.80,1162.91,1,1,24,8,0,0,0,5,2,1,0,0,0,1,0,0,C,1,3,0,0,0,0,0,0,0,2,1,3,2,3,3,1,1,2,1,0,55
